obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
19;24;36.364;66;30.000;84;16.970;78;9.848;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;252;6.172
20;30;45.455;87;39.545;224;45.253;325;41.035;328;35.498;131;16.540;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1125;27.553
21;17;25.758;44;20.000;80;16.162;110;13.889;86;9.307;46;5.808;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;388;9.503
22;30;45.455;106;48.182;247;49.899;402;50.758;495;53.571;411;51.894;242;48.889;108;49.091;26;39.394;2;16.667;0;0.000;2069;50.674
23;14;21.212;48;21.818;94;18.990;92;11.616;47;5.087;18;2.273;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;313;7.666
24;5;7.576;6;2.727;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
25;7;10.606;11;5.000;12;2.424;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;0.759
26;5;7.576;27;12.273;42;8.485;88;11.111;95;10.281;74;9.343;25;5.051;0;0.000;0;0.000;0;0.000;0;0.000;356;8.719
27;16;24.242;32;14.545;57;11.515;70;8.838;60;6.494;18;2.273;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;259;6.343
28;1;1.515;1;0.455;3;0.606;7;0.884;13;1.407;8;1.010;15;3.030;0;0.000;0;0.000;0;0.000;0;0.000;48;1.176
29;12;18.182;45;20.455;70;14.141;94;11.869;54;5.844;9;1.136;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;284;6.956
30;13;19.697;50;22.727;88;17.778;158;19.949;183;19.805;126;15.909;39;7.879;0;0.000;0;0.000;0;0.000;0;0.000;657;16.091
31;24;36.364;50;22.727;77;15.556;95;11.995;90;9.740;57;7.197;29;5.859;5;2.273;0;0.000;0;0.000;0;0.000;427;10.458
32;22;33.333;69;31.364;115;23.232;161;20.328;175;18.939;65;8.207;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;613;15.013
33;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
34;23;34.848;98;44.545;239;48.283;435;54.924;541;58.550;508;64.141;294;59.394;141;64.091;45;68.182;10;83.333;1;100.000;2335;57.188
35;27;40.909;118;53.636;315;63.636;575;72.601;740;80.087;685;86.490;460;92.929;211;95.909;65;98.485;12;100.000;1;100.000;3209;78.594
36;7;10.606;14;6.364;38;7.677;37;4.672;47;5.087;71;8.965;86;17.374;34;15.455;0;0.000;0;0.000;0;0.000;334;8.180
37;30;45.455;112;50.909;299;60.404;535;67.551;615;66.558;535;67.551;323;65.253;155;70.455;54;81.818;11;91.667;1;100.000;2670;65.393
38;18;27.273;42;19.091;99;20.000;171;21.591;235;25.433;200;25.253;144;29.091;65;29.545;20;30.303;3;25.000;0;0.000;997;24.418
39;22;33.333;74;33.636;122;24.646;88;11.111;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;306;7.494
40;5;7.576;5;2.273;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;0.367
41;12;18.182;33;15.000;67;13.535;95;11.995;78;8.442;41;5.177;33;6.667;9;4.091;0;0.000;0;0.000;0;0.000;368;9.013
42;14;21.212;19;8.636;56;11.313;54;6.818;37;4.004;20;2.525;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;200;4.898
43;27;40.909;92;41.818;232;46.869;389;49.116;541;58.550;498;62.879;329;66.465;159;72.273;56;84.848;9;75.000;1;100.000;2333;57.139
44;11;16.667;55;25.000;165;33.333;330;41.667;462;50.000;462;58.333;177;35.758;0;0.000;0;0.000;0;0.000;0;0.000;1662;40.705
45;13;19.697;41;18.636;67;13.535;85;10.732;35;3.788;12;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;253;6.196
46;16;24.242;54;24.545;92;18.586;68;8.586;12;1.299;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;242;5.927
47;16;24.242;71;32.273;119;24.040;150;18.939;161;17.424;129;16.288;41;8.283;0;0.000;0;0.000;0;0.000;0;0.000;687;16.826
48;33;50.000;129;58.636;333;67.273;554;69.949;653;70.671;592;74.747;374;75.556;174;79.091;55;83.333;11;91.667;1;100.000;2909;71.247
49;16;24.242;61;27.727;157;31.717;298;37.626;360;38.961;339;42.803;221;44.646;107;48.636;34;51.515;6;50.000;0;0.000;1599;39.162
50;29;43.939;97;44.091;246;49.697;428;54.040;547;59.199;516;65.152;372;75.152;162;73.636;52;78.788;10;83.333;1;100.000;2460;60.250
51;11;16.667;9;4.091;5;1.010;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;0.759
52;24;36.364;86;39.091;196;39.596;366;46.212;464;50.216;462;58.333;330;66.667;163;74.091;53;80.303;9;75.000;0;0.000;2153;52.731
53;11;16.667;55;25.000;165;33.333;330;41.667;461;49.892;407;51.389;223;45.051;43;19.545;0;0.000;0;0.000;0;0.000;1695;41.514
54;23;34.848;75;34.091;162;32.727;245;30.934;317;34.307;304;38.384;201;40.606;97;44.091;31;46.970;5;41.667;0;0.000;1460;35.758
55;20;30.303;57;25.909;135;27.273;214;27.020;276;29.870;242;30.556;153;30.909;69;31.364;21;31.818;5;41.667;0;0.000;1192;29.194
57;30;45.455;72;32.727;157;31.717;196;24.747;173;18.723;104;13.131;31;6.263;1;0.455;0;0.000;0;0.000;0;0.000;764;18.712
58;8;12.121;22;10.000;15;3.030;28;3.535;24;2.597;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;98;2.400
59;0;0.000;0;0.000;0;0.000;1;0.126;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
60;27;40.909;65;29.545;138;27.879;210;26.515;176;19.048;136;17.172;102;20.606;8;3.636;0;0.000;0;0.000;0;0.000;862;21.112
61;28;42.424;86;39.091;187;37.778;250;31.566;197;21.320;153;19.318;53;10.707;5;2.273;0;0.000;0;0.000;0;0.000;959;23.488
63;30;45.455;105;47.727;271;54.747;509;64.268;691;74.784;651;82.197;445;89.899;210;95.455;65;98.485;12;100.000;1;100.000;2990;73.230
64;4;6.061;14;6.364;26;5.253;45;5.682;29;3.139;48;6.061;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;167;4.090
65;15;22.727;39;17.727;74;14.949;117;14.773;109;11.797;88;11.111;47;9.495;17;7.727;0;0.000;0;0.000;0;0.000;506;12.393
66;2;3.030;10;4.545;12;2.424;15;1.894;11;1.190;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;50;1.225
67;11;16.667;56;25.455;165;33.333;330;41.667;454;49.134;366;46.212;119;24.040;0;0.000;0;0.000;0;0.000;0;0.000;1501;36.762
68;3;4.545;11;5.000;6;1.212;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
69;15;22.727;58;26.364;121;24.444;171;21.591;187;20.238;117;14.773;67;13.535;10;4.545;0;0.000;0;0.000;0;0.000;746;18.271
70;3;4.545;11;5.000;7;1.414;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
71;13;19.697;56;25.455;143;28.889;221;27.904;235;25.433;133;16.793;66;13.333;9;4.091;0;0.000;0;0.000;0;0.000;876;21.455
72;38;57.576;148;67.273;331;66.869;551;69.571;675;73.052;600;75.758;392;79.192;178;80.909;55;83.333;11;91.667;1;100.000;2980;72.986
73;13;19.697;55;25.000;165;33.333;327;41.288;415;44.913;382;48.232;233;47.071;100;45.455;25;37.879;0;0.000;0;0.000;1715;42.003
74;31;46.970;105;47.727;235;47.475;427;53.914;496;53.680;418;52.778;267;53.939;133;60.455;34;51.515;8;66.667;1;100.000;2155;52.780
75;11;16.667;39;17.727;75;15.152;137;17.298;116;12.554;112;14.141;62;12.525;30;13.636;10;15.152;0;0.000;0;0.000;592;14.499
76;25;37.879;76;34.545;163;32.929;264;33.333;252;27.273;192;24.242;138;27.879;51;23.182;7;10.606;0;0.000;0;0.000;1168;28.606
77;23;34.848;61;27.727;95;19.192;132;16.667;134;14.502;71;8.965;45;9.091;10;4.545;6;9.091;0;0.000;0;0.000;577;14.132
78;32;48.485;69;31.364;124;25.051;177;22.348;136;14.719;48;6.061;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;586;14.352
79;11;16.667;55;25.000;155;31.313;230;29.040;202;21.861;117;14.773;78;15.758;38;17.273;15;22.727;2;16.667;0;0.000;903;22.116
80;21;31.818;56;25.455;165;33.333;330;41.667;462;50.000;447;56.439;280;56.566;133;60.455;45;68.182;10;83.333;0;0.000;1949;47.735
81;25;37.879;83;37.727;229;46.263;357;45.076;464;50.216;454;57.323;313;63.232;147;66.818;51;77.273;11;91.667;1;100.000;2135;52.290
82;34;51.515;129;58.636;322;65.051;550;69.444;668;72.294;586;73.990;378;76.364;173;78.636;55;83.333;11;91.667;1;100.000;2907;71.198
83;15;22.727;59;26.818;94;18.990;85;10.732;15;1.623;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;268;6.564
84;32;48.485;143;65.000;369;74.545;666;84.091;840;90.909;756;95.455;486;98.182;219;99.545;66;100.000;12;100.000;1;100.000;3590;87.926
85;27;40.909;92;41.818;236;47.677;374;47.222;438;47.403;394;49.747;293;59.192;152;69.091;46;69.697;9;75.000;1;100.000;2062;50.502
87;14;21.212;25;11.364;49;9.899;67;8.460;40;4.329;7;0.884;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;202;4.947
88;21;31.818;79;35.909;140;28.283;155;19.571;50;5.411;7;0.884;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;452;11.070
89;18;27.273;78;35.455;192;38.788;350;44.192;480;51.948;485;61.237;357;72.121;182;82.727;60;90.909;11;91.667;1;100.000;2214;54.225
90;15;22.727;46;20.909;107;21.616;153;19.318;145;15.693;98;12.374;44;8.889;12;5.455;0;0.000;0;0.000;0;0.000;620;15.185
91;22;33.333;55;25.000;96;19.394;97;12.247;54;5.844;7;0.884;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;331;8.107
92;23;34.848;87;39.545;197;39.798;291;36.742;277;29.978;64;8.081;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;939;22.998
93;4;6.061;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
94;17;25.758;58;26.364;140;28.283;184;23.232;185;20.022;149;18.813;93;18.788;53;24.091;17;25.758;4;33.333;0;0.000;900;22.043
95;12;18.182;33;15.000;76;15.354;109;13.763;120;12.987;98;12.374;46;9.293;7;3.182;0;0.000;0;0.000;0;0.000;501;12.270
96;5;7.576;34;15.455;20;4.040;22;2.778;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;84;2.057
97;11;16.667;18;8.182;28;5.657;12;1.515;10;1.082;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;79;1.935
99;8;12.121;22;10.000;22;4.444;28;3.535;31;3.355;23;2.904;15;3.030;0;0.000;0;0.000;0;0.000;0;0.000;149;3.649
101;8;12.121;13;5.909;22;4.444;18;2.273;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;67;1.641
102;17;25.758;76;34.545;198;40.000;374;47.222;516;55.844;494;62.374;354;71.515;167;75.909;55;83.333;11;91.667;1;100.000;2263;55.425
103;16;24.242;35;15.909;49;9.899;22;2.778;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;122;2.988
104;16;24.242;54;24.545;136;27.475;218;27.525;294;31.818;238;30.051;106;21.414;71;32.273;15;22.727;0;0.000;0;0.000;1148;28.117
105;13;19.697;57;25.909;159;32.121;222;28.030;240;25.974;144;18.182;75;15.152;24;10.909;2;3.030;0;0.000;0;0.000;936;22.924
106;13;19.697;34;15.455;44;8.889;14;1.768;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;105;2.572
107;15;22.727;4;1.818;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
108;6;9.091;13;5.909;12;2.424;9;1.136;3;0.325;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;47;1.151
109;2;3.030;10;4.545;25;5.051;41;5.177;43;4.654;35;4.419;16;3.232;0;0.000;0;0.000;0;0.000;0;0.000;172;4.213
110;3;4.545;5;2.273;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
111;31;46.970;118;53.636;248;50.101;386;48.737;518;56.061;493;62.247;292;58.990;118;53.636;31;46.970;0;0.000;0;0.000;2235;54.739
112;14;21.212;27;12.273;57;11.515;118;14.899;120;12.987;67;8.460;8;1.616;0;0.000;0;0.000;0;0.000;0;0.000;411;10.066
113;33;50.000;115;52.273;226;45.657;290;36.616;277;29.978;138;17.424;8;1.616;0;0.000;0;0.000;0;0.000;0;0.000;1087;26.623
114;12;18.182;43;19.545;55;11.111;34;4.293;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;147;3.600
115;12;18.182;12;5.455;11;2.222;4;0.505;5;0.541;3;0.379;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;50;1.225
116;11;16.667;55;25.000;121;24.444;128;16.162;46;4.978;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;362;8.866
117;5;7.576;7;3.182;8;1.616;5;0.631;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;0.759
118;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
119;21;31.818;93;42.273;216;43.636;384;48.485;511;55.303;467;58.965;306;61.818;148;67.273;45;68.182;10;83.333;1;100.000;2202;53.931
120;27;40.909;84;38.182;202;40.808;335;42.298;286;30.952;133;16.793;70;14.141;0;0.000;0;0.000;0;0.000;0;0.000;1137;27.847
121;27;40.909;93;42.273;209;42.222;353;44.571;381;41.234;315;39.773;218;44.040;108;49.091;39;59.091;8;66.667;1;100.000;1752;42.910
123;5;7.576;6;2.727;6;1.212;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
124;30;45.455;136;61.818;369;74.545;666;84.091;734;79.437;664;83.838;439;88.687;206;93.636;63;95.455;12;100.000;1;100.000;3320;81.313
125;11;16.667;55;25.000;154;31.111;23;2.904;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;243;5.952
127;25;37.879;86;39.091;227;45.859;383;48.359;392;42.424;294;37.121;133;26.869;34;15.455;4;6.061;0;0.000;0;0.000;1578;38.648
128;16;24.242;40;18.182;91;18.384;124;15.657;129;13.961;84;10.606;70;14.141;0;0.000;0;0.000;0;0.000;0;0.000;554;13.568
129;11;16.667;55;25.000;141;28.485;191;24.116;179;19.372;152;19.192;67;13.535;17;7.727;1;1.515;0;0.000;0;0.000;814;19.936
131;15;22.727;65;29.545;98;19.798;67;8.460;28;3.030;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;277;6.784
132;17;25.758;57;25.909;121;24.444;182;22.980;126;13.636;50;6.313;7;1.414;0;0.000;0;0.000;0;0.000;0;0.000;560;13.715
133;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
134;16;24.242;51;23.182;51;10.303;83;10.480;58;6.277;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;262;6.417
135;38;57.576;144;65.455;340;68.687;585;73.864;730;79.004;619;78.157;396;80.000;191;86.818;62;93.939;11;91.667;1;100.000;3117;76.341
136;21;31.818;100;45.455;208;42.020;360;45.455;471;50.974;467;58.965;331;66.869;165;75.000;55;83.333;11;91.667;1;100.000;2190;53.637
137;8;12.121;18;8.182;29;5.859;48;6.061;53;5.736;59;7.449;32;6.465;19;8.636;5;7.576;0;0.000;0;0.000;271;6.637
138;30;45.455;81;36.818;124;25.051;136;17.172;199;21.537;191;24.116;84;16.970;3;1.364;0;0.000;0;0.000;0;0.000;848;20.769
139;12;18.182;26;11.818;23;4.646;28;3.535;29;3.139;19;2.399;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;143;3.502
140;32;48.485;127;57.727;192;38.788;306;38.636;389;42.100;380;47.980;218;44.040;68;30.909;1;1.515;0;0.000;0;0.000;1713;41.954
141;28;42.424;93;42.273;220;44.444;332;41.919;415;44.913;358;45.202;258;52.121;124;56.364;34;51.515;6;50.000;0;0.000;1868;45.751
142;39;59.091;129;58.636;308;62.222;532;67.172;604;65.368;552;69.697;367;74.141;174;79.091;53;80.303;11;91.667;1;100.000;2770;67.842
143;23;34.848;91;41.364;132;26.667;159;20.076;142;15.368;142;17.929;70;14.141;24;10.909;0;0.000;0;0.000;0;0.000;783;19.177
144;30;45.455;90;40.909;211;42.626;303;38.258;325;35.173;240;30.303;129;26.061;39;17.727;7;10.606;0;0.000;0;0.000;1374;33.652
145;13;19.697;60;27.273;173;34.949;341;43.056;474;51.299;465;58.712;323;65.253;159;72.273;53;80.303;11;91.667;1;100.000;2073;50.771
146;26;39.394;26;11.818;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;57;1.396
147;30;45.455;124;56.364;330;66.667;599;75.631;782;84.632;716;90.404;471;95.152;215;97.727;66;100.000;12;100.000;1;100.000;3346;81.950
148;20;30.303;50;22.727;87;17.576;115;14.520;109;11.797;86;10.859;47;9.495;15;6.818;2;3.030;0;0.000;0;0.000;531;13.005
149;12;18.182;35;15.909;77;15.556;124;15.657;146;15.801;84;10.606;17;3.434;0;0.000;0;0.000;0;0.000;0;0.000;495;12.123
151;13;19.697;22;10.000;17;3.434;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;53;1.298
152;30;45.455;80;36.364;187;37.778;279;35.227;307;33.225;238;30.051;113;22.828;29;13.182;0;0.000;0;0.000;0;0.000;1263;30.933
153;4;6.061;11;5.000;9;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
154;31;46.970;105;47.727;243;49.091;414;52.273;573;62.013;462;58.333;324;65.455;156;70.909;53;80.303;10;83.333;1;100.000;2372;58.095
155;7;10.606;14;6.364;26;5.253;36;4.545;21;2.273;11;1.389;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;115;2.817
156;32;48.485;106;48.182;253;51.111;389;49.116;383;41.450;349;44.066;230;46.465;91;41.364;6;9.091;0;0.000;0;0.000;1839;45.040
158;16;24.242;45;20.455;74;14.949;125;15.783;123;13.312;83;10.480;32;6.465;13;5.909;0;0.000;0;0.000;0;0.000;511;12.515
159;24;36.364;106;48.182;280;56.566;470;59.343;531;57.468;444;56.061;255;51.515;106;48.182;25;37.879;4;33.333;0;0.000;2245;54.984
160;31;46.970;118;53.636;239;48.283;368;46.465;460;49.784;420;53.030;292;58.990;136;61.818;36;54.545;4;33.333;0;0.000;2104;51.531
161;11;16.667;33;15.000;37;7.475;32;4.040;17;1.840;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;130;3.184
162;18;27.273;62;28.182;176;35.556;348;43.939;478;51.732;448;56.566;320;64.646;156;70.909;54;81.818;10;83.333;1;100.000;2071;50.723
163;7;10.606;15;6.818;22;4.444;26;3.283;17;1.840;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;93;2.278
164;3;4.545;10;4.545;24;4.848;50;6.313;60;6.494;92;11.616;80;16.162;45;20.455;16;24.242;2;16.667;0;0.000;382;9.356
165;18;27.273;73;33.182;195;39.394;351;44.318;437;47.294;382;48.232;260;52.525;125;56.818;43;65.152;10;83.333;1;100.000;1895;46.412
166;31;46.970;92;41.818;232;46.869;382;48.232;499;54.004;465;58.712;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2263;55.425
167;15;22.727;63;28.636;178;35.960;283;35.732;311;33.658;215;27.146;75;15.152;5;2.273;0;0.000;0;0.000;0;0.000;1145;28.043
168;5;7.576;20;9.091;15;3.030;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;44;1.078
170;18;27.273;50;22.727;77;15.556;46;5.808;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;196;4.800
171;3;4.545;5;2.273;12;2.424;13;1.641;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;36;0.882
172;21;31.818;74;33.636;183;36.970;319;40.278;363;39.286;273;34.470;169;34.141;80;36.364;18;27.273;0;0.000;0;0.000;1500;36.738
173;30;45.455;116;52.727;285;57.576;458;57.828;528;57.143;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2441;59.784
174;28;42.424;115;52.273;304;61.414;527;66.540;682;73.810;541;68.308;330;66.667;149;67.727;49;74.242;9;75.000;1;100.000;2735;66.985
175;8;12.121;5;2.273;4;0.808;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
176;9;13.636;21;9.545;19;3.838;9;1.136;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;59;1.445
177;26;39.394;97;44.091;200;40.404;304;38.384;307;33.225;226;28.535;99;20.000;30;13.636;0;0.000;0;0.000;0;0.000;1289;31.570
178;3;4.545;3;1.364;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
179;16;24.242;39;17.727;81;16.364;83;10.480;65;7.035;25;3.157;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;310;7.592
180;18;27.273;52;23.636;97;19.596;122;15.404;74;8.009;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;371;9.086
181;14;21.212;20;9.091;45;9.091;29;3.662;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;109;2.670
182;9;13.636;10;4.545;5;1.010;15;1.894;34;3.680;20;2.525;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;93;2.278
184;32;48.485;108;49.091;221;44.646;303;38.258;377;40.801;324;40.909;211;42.626;75;34.091;23;34.848;5;41.667;0;0.000;1679;41.122
185;26;39.394;77;35.000;177;35.758;345;43.561;452;48.918;441;55.682;305;61.616;133;60.455;37;56.061;6;50.000;0;0.000;1999;48.959
186;12;18.182;55;25.000;117;23.636;136;17.172;172;18.615;131;16.540;38;7.677;4;1.818;0;0.000;0;0.000;0;0.000;665;16.287
187;21;31.818;94;42.727;270;54.545;509;64.268;686;74.242;659;83.207;445;89.899;209;95.000;65;98.485;12;100.000;1;100.000;2971;72.765
188;22;33.333;107;48.636;250;50.505;367;46.338;388;41.991;256;32.323;110;22.222;49;22.273;12;18.182;0;0.000;0;0.000;1561;38.232
189;11;16.667;13;5.909;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;26;0.637
190;30;45.455;117;53.182;298;60.202;434;54.798;486;52.597;454;57.323;327;66.061;162;73.636;55;83.333;11;91.667;1;100.000;2375;58.168
191;8;12.121;30;13.636;35;7.071;46;5.808;18;1.948;7;0.884;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;144;3.527
192;23;34.848;47;21.364;88;17.778;110;13.889;73;7.900;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;343;8.401
