obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
34;21;31.818;85;38.636;208;42.020;345;43.561;316;34.199;276;34.848;212;42.828;83;37.727;42;63.636;0;0.000;1;100.000;1589;38.917
35;24;36.364;102;46.364;266;53.737;453;57.197;606;65.584;544;68.687;325;65.657;169;76.818;48;72.727;11;91.667;1;100.000;2549;62.430
36;1;1.515;4;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
37;28;42.424;109;49.545;236;47.677;378;47.727;451;48.810;293;36.995;308;62.222;89;40.455;32;48.485;7;58.333;0;0.000;1931;47.294
38;12;18.182;38;17.273;94;18.990;141;17.803;192;20.779;144;18.182;66;13.333;45;20.455;7;10.606;0;0.000;0;0.000;739;18.099
39;16;24.242;30;13.636;44;8.889;27;3.409;20;2.165;22;2.778;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;163;3.992
40;3;4.545;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
41;8;12.121;16;7.273;34;6.869;24;3.030;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;87;2.131
42;10;15.152;13;5.909;34;6.869;14;1.768;19;2.056;2;0.253;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;94;2.302
43;20;30.303;60;27.273;153;30.909;277;34.975;319;34.524;301;38.005;183;36.970;84;38.182;28;42.424;1;8.333;0;0.000;1426;34.925
44;11;16.667;55;25.000;164;33.131;282;35.606;157;16.991;65;8.207;11;2.222;1;0.455;0;0.000;0;0.000;0;0.000;746;18.271
45;7;10.606;8;3.636;12;2.424;3;0.379;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;0.759
46;13;19.697;52;23.636;55;11.111;85;10.732;93;10.065;39;4.924;4;0.808;1;0.455;0;0.000;0;0.000;0;0.000;342;8.376
47;13;19.697;27;12.273;33;6.667;38;4.798;49;5.303;42;5.303;8;1.616;1;0.455;0;0.000;0;0.000;0;0.000;211;5.168
48;30;45.455;113;51.364;272;54.949;467;58.965;610;66.017;534;67.424;344;69.495;172;78.182;49;74.242;10;83.333;1;100.000;2602;63.728
49;12;18.182;54;24.545;114;23.030;211;26.641;246;26.623;195;24.621;66;13.333;33;15.000;1;1.515;0;0.000;0;0.000;932;22.826
50;37;56.061;136;61.818;329;66.465;568;71.717;684;74.026;641;80.934;383;77.374;192;87.273;65;98.485;11;91.667;1;100.000;3047;74.627
51;4;6.061;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
52;20;30.303;76;34.545;202;40.808;346;43.687;465;50.325;456;57.576;312;63.030;159;72.273;49;74.242;11;91.667;1;100.000;2097;51.359
53;11;16.667;55;25.000;165;33.333;296;37.374;342;37.013;88;11.111;108;21.818;44;20.000;1;1.515;0;0.000;0;0.000;1110;27.186
54;19;28.788;65;29.545;132;26.667;173;21.843;223;24.134;198;25.000;111;22.424;65;29.545;7;10.606;5;41.667;0;0.000;998;24.443
55;12;18.182;37;16.818;73;14.747;116;14.646;147;15.909;101;12.753;40;8.081;18;8.182;3;4.545;0;0.000;0;0.000;547;13.397
57;20;30.303;52;23.636;68;13.737;96;12.121;85;9.199;33;4.167;59;11.919;9;4.091;0;0.000;0;0.000;0;0.000;422;10.336
58;2;3.030;4;1.818;1;0.202;0;0.000;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
59;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
60;25;37.879;60;27.273;144;29.091;238;30.051;289;31.277;209;26.389;109;22.020;67;30.455;24;36.364;4;33.333;0;0.000;1169;28.631
61;22;33.333;64;29.091;159;32.121;235;29.672;271;29.329;328;41.414;143;28.889;89;40.455;5;7.576;4;33.333;0;0.000;1320;32.329
63;25;37.879;96;43.636;253;51.111;415;52.399;556;60.173;454;57.323;345;69.697;157;71.364;50;75.758;11;91.667;1;100.000;2363;57.874
64;4;6.061;9;4.091;9;1.818;10;1.263;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;33;0.808
65;4;6.061;7;3.182;9;1.818;8;1.010;9;0.974;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;39;0.955
66;1;1.515;4;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
67;11;16.667;54;24.545;155;31.313;207;26.136;152;16.450;102;12.879;20;4.040;7;3.182;0;0.000;0;0.000;0;0.000;708;17.340
68;4;6.061;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
69;11;16.667;23;10.455;28;5.657;31;3.914;27;2.922;25;3.157;7;1.414;0;0.000;0;0.000;0;0.000;0;0.000;152;3.723
70;1;1.515;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
71;13;19.697;46;20.909;98;19.798;190;23.990;125;13.528;68;8.586;46;9.293;16;7.273;0;0.000;0;0.000;0;0.000;602;14.744
72;36;54.545;116;52.727;290;58.586;493;62.247;613;66.342;602;76.010;384;77.576;200;90.909;60;90.909;11;91.667;1;100.000;2806;68.724
73;12;18.182;57;25.909;153;30.909;263;33.207;370;40.043;318;40.152;124;25.051;37;16.818;6;9.091;0;0.000;0;0.000;1340;32.819
74;27;40.909;86;39.091;210;42.424;375;47.348;439;47.511;462;58.333;270;54.545;164;74.545;31;46.970;9;75.000;1;100.000;2074;50.796
75;9;13.636;31;14.091;56;11.313;76;9.596;67;7.251;46;5.808;9;1.818;1;0.455;0;0.000;0;0.000;0;0.000;295;7.225
76;19;28.788;51;23.182;129;26.061;233;29.419;223;24.134;194;24.495;104;21.010;55;25.000;9;13.636;1;8.333;0;0.000;1018;24.933
77;26;39.394;72;32.727;160;32.323;219;27.652;250;27.056;187;23.611;143;28.889;45;20.455;21;31.818;0;0.000;0;0.000;1123;27.504
78;13;19.697;55;25.000;111;22.424;174;21.970;172;18.615;117;14.773;53;10.707;27;12.273;8;12.121;0;0.000;0;0.000;730;17.879
79;11;16.667;50;22.727;95;19.192;175;22.096;128;13.853;67;8.460;7;1.414;4;1.818;0;0.000;0;0.000;0;0.000;537;13.152
80;21;31.818;68;30.909;165;33.333;314;39.646;413;44.697;303;38.258;170;34.343;36;16.364;19;28.788;0;0.000;0;0.000;1509;36.958
81;21;31.818;79;35.909;182;36.768;351;44.318;410;44.372;358;45.202;220;44.444;127;57.727;41;62.121;2;16.667;0;0.000;1791;43.865
82;36;54.545;125;56.818;301;60.808;522;65.909;635;68.723;605;76.389;391;78.990;191;86.818;55;83.333;12;100.000;1;100.000;2874;70.389
83;15;22.727;43;19.545;71;14.343;74;9.343;21;2.273;16;2.020;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;241;5.903
84;32;48.485;139;63.182;370;74.747;661;83.460;816;88.312;735;92.803;472;95.354;219;99.545;64;96.970;12;100.000;1;100.000;3521;86.236
85;18;27.273;73;33.182;186;37.576;306;38.636;413;44.697;381;48.106;215;43.434;124;56.364;48;72.727;5;41.667;0;0.000;1769;43.326
87;6;9.091;9;4.091;17;3.434;12;1.515;14;1.515;1;0.126;1;0.202;1;0.455;0;0.000;0;0.000;0;0.000;61;1.494
88;20;30.303;50;22.727;102;20.606;99;12.500;98;10.606;66;8.333;36;7.273;2;0.909;2;3.030;0;0.000;0;0.000;475;11.634
89;15;22.727;47;21.364;138;27.879;235;29.672;314;33.983;271;34.217;163;32.929;88;40.000;12;18.182;1;8.333;1;100.000;1285;31.472
90;12;18.182;36;16.364;102;20.606;147;18.561;138;14.935;66;8.333;72;14.545;10;4.545;5;7.576;0;0.000;0;0.000;588;14.401
91;26;39.394;80;36.364;164;33.131;256;32.323;297;32.143;203;25.631;132;26.667;36;16.364;17;25.758;1;8.333;0;0.000;1212;29.684
92;22;33.333;74;33.636;106;21.414;135;17.045;161;17.424;134;16.919;63;12.727;15;6.818;12;18.182;0;0.000;0;0.000;722;17.683
93;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
94;13;19.697;39;17.727;65;13.131;93;11.742;65;7.035;32;4.040;19;3.838;3;1.364;0;0.000;0;0.000;0;0.000;329;8.058
95;5;7.576;28;12.727;57;11.515;62;7.828;73;7.900;38;4.798;8;1.616;22;10.000;1;1.515;0;0.000;0;0.000;294;7.201
96;9;13.636;16;7.273;23;4.646;5;0.631;7;0.758;2;0.253;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;65;1.592
97;10;15.152;14;6.364;9;1.818;3;0.379;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;39;0.955
98;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
99;5;7.576;8;3.636;1;0.202;10;1.263;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
100;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
101;13;19.697;15;6.818;31;6.263;32;4.040;18;1.948;7;0.884;3;0.606;3;1.364;0;0.000;0;0.000;0;0.000;122;2.988
102;17;25.758;63;28.636;179;36.162;320;40.404;463;50.108;420;53.030;300;60.606;119;54.091;39;59.091;3;25.000;0;0.000;1923;47.098
103;15;22.727;36;16.364;64;12.929;94;11.869;81;8.766;43;5.429;55;11.111;3;1.364;1;1.515;0;0.000;0;0.000;392;9.601
104;17;25.758;45;20.455;89;17.980;144;18.182;127;13.745;114;14.394;23;4.646;28;12.727;2;3.030;0;0.000;0;0.000;589;14.426
105;14;21.212;55;25.000;102;20.606;131;16.540;190;20.563;96;12.121;38;7.677;4;1.818;0;0.000;0;0.000;0;0.000;630;15.430
106;13;19.697;29;13.182;34;6.869;37;4.672;44;4.762;17;2.146;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;180;4.409
107;9;13.636;17;7.727;28;5.657;35;4.419;34;3.680;25;3.157;7;1.414;2;0.909;0;0.000;0;0.000;0;0.000;157;3.845
108;3;4.545;8;3.636;6;1.212;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
109;4;6.061;11;5.000;10;2.020;1;0.126;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;27;0.661
110;3;4.545;3;1.364;2;0.404;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
111;30;45.455;96;43.636;177;35.758;313;39.520;421;45.563;366;46.212;234;47.273;95;43.182;30;45.455;7;58.333;1;100.000;1770;43.350
112;6;9.091;27;12.273;41;8.283;54;6.818;54;5.844;24;3.030;12;2.424;1;0.455;2;3.030;0;0.000;0;0.000;221;5.413
113;24;36.364;72;32.727;181;36.566;304;38.384;317;34.307;360;45.455;133;26.869;102;46.364;22;33.333;3;25.000;1;100.000;1519;37.203
114;14;21.212;44;20.000;68;13.737;39;4.924;20;2.165;6;0.758;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;193;4.727
115;4;6.061;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
116;11;16.667;52;23.636;127;25.657;64;8.081;41;4.437;7;0.884;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;304;7.446
117;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
119;21;31.818;86;39.091;175;35.354;319;40.278;420;45.455;297;37.500;194;39.192;108;49.091;15;22.727;1;8.333;0;0.000;1636;40.069
120;26;39.394;100;45.455;239;48.283;407;51.389;413;44.697;462;58.333;292;58.990;130;59.091;43;65.152;10;83.333;1;100.000;2123;51.996
121;28;42.424;85;38.636;213;43.030;346;43.687;480;51.948;397;50.126;255;51.515;127;57.727;34;51.515;9;75.000;1;100.000;1975;48.371
124;30;45.455;136;61.818;299;60.404;440;55.556;585;63.312;570;71.970;367;74.141;176;80.000;52;78.788;11;91.667;1;100.000;2667;65.320
125;11;16.667;47;21.364;91;18.384;36;4.545;4;0.433;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;191;4.678
127;23;34.848;81;36.818;193;38.990;312;39.394;344;37.229;316;39.899;219;44.242;91;41.364;36;54.545;4;33.333;1;100.000;1620;39.677
128;13;19.697;36;16.364;60;12.121;90;11.364;51;5.519;55;6.944;17;3.434;4;1.818;0;0.000;0;0.000;0;0.000;326;7.984
129;12;18.182;40;18.182;69;13.939;75;9.470;19;2.056;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;221;5.413
131;18;27.273;74;33.636;177;35.758;237;29.924;239;25.866;286;36.111;153;30.909;80;36.364;4;6.061;0;0.000;0;0.000;1268;31.056
132;12;18.182;36;16.364;91;18.384;125;15.783;79;8.550;29;3.662;22;4.444;3;1.364;0;0.000;0;0.000;0;0.000;397;9.723
133;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
134;13;19.697;30;13.636;55;11.111;84;10.606;118;12.771;21;2.652;7;1.414;0;0.000;0;0.000;0;0.000;0;0.000;328;8.033
135;41;62.121;144;65.455;357;72.121;619;78.157;776;83.983;674;85.101;476;96.162;203;92.273;66;100.000;12;100.000;1;100.000;3369;82.513
136;21;31.818;96;43.636;205;41.414;378;47.727;467;50.541;451;56.944;330;66.667;148;67.273;53;80.303;10;83.333;1;100.000;2160;52.902
137;3;4.545;2;0.909;0;0.000;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
138;16;24.242;44;20.000;93;18.788;148;18.687;204;22.078;154;19.444;95;19.192;14;6.364;11;16.667;1;8.333;0;0.000;780;19.104
139;5;7.576;13;5.909;9;1.818;0;0.000;1;0.108;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;0.710
140;29;43.939;102;46.364;175;35.354;320;40.404;384;41.558;358;45.202;233;47.071;103;46.818;38;57.576;7;58.333;0;0.000;1749;42.836
141;36;54.545;116;52.727;273;55.152;404;51.010;540;58.442;428;54.040;285;57.576;144;65.455;53;80.303;9;75.000;0;0.000;2288;56.037
142;28;42.424;110;50.000;244;49.293;438;55.303;568;61.472;489;61.742;367;74.141;126;57.273;45;68.182;11;91.667;1;100.000;2427;59.442
143;22;33.333;71;32.273;136;27.475;198;25.000;241;26.082;191;24.116;98;19.798;58;26.364;7;10.606;3;25.000;0;0.000;1025;25.104
144;25;37.879;86;39.091;183;36.970;274;34.596;346;37.446;304;38.384;236;47.677;94;42.727;27;40.909;1;8.333;1;100.000;1577;38.624
145;12;18.182;56;25.455;162;32.727;300;37.879;374;40.476;313;39.520;175;35.354;35;15.909;14;21.212;0;0.000;0;0.000;1441;35.293
146;13;19.697;30;13.636;56;11.313;72;9.091;64;6.926;32;4.040;22;4.444;0;0.000;1;1.515;1;8.333;0;0.000;291;7.127
147;24;36.364;109;49.545;246;49.697;439;55.429;559;60.498;472;59.596;356;71.919;151;68.636;36;54.545;11;91.667;1;100.000;2404;58.878
148;22;33.333;58;26.364;126;25.455;197;24.874;193;20.887;226;28.535;106;21.414;33;15.000;0;0.000;3;25.000;0;0.000;964;23.610
149;2;3.030;14;6.364;32;6.465;27;3.409;8;0.866;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;84;2.057
151;5;7.576;11;5.000;14;2.828;6;0.758;10;1.082;5;0.631;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;52;1.274
152;17;25.758;64;29.091;145;29.293;248;31.313;252;27.273;212;26.768;196;39.596;67;30.455;28;42.424;4;33.333;0;0.000;1233;30.198
153;10;15.152;23;10.455;21;4.242;13;1.641;43;4.654;14;1.768;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;124;3.037
154;28;42.424;99;45.000;223;45.051;422;53.283;566;61.255;484;61.111;317;64.040;165;75.000;46;69.697;11;91.667;1;100.000;2362;57.850
155;4;6.061;8;3.636;3;0.606;3;0.379;2;0.216;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
156;27;40.909;77;35.000;181;36.566;295;37.247;350;37.879;374;47.222;231;46.667;87;39.545;29;43.939;9;75.000;1;100.000;1661;40.681
158;10;15.152;23;10.455;41;8.283;48;6.061;68;7.359;13;1.641;10;2.020;2;0.909;0;0.000;0;0.000;0;0.000;215;5.266
159;25;37.879;103;46.818;278;56.162;493;62.247;577;62.446;529;66.793;324;65.455;154;70.000;51;77.273;11;91.667;1;100.000;2546;62.356
160;30;45.455;98;44.545;246;49.697;423;53.409;485;52.489;463;58.460;334;67.475;158;71.818;51;77.273;10;83.333;1;100.000;2299;56.307
161;6;9.091;10;4.545;7;1.414;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
162;21;31.818;57;25.909;152;30.707;256;32.323;266;28.788;225;28.409;100;20.202;42;19.091;25;37.879;0;0.000;0;0.000;1144;28.019
163;6;9.091;14;6.364;10;2.020;26;3.283;11;1.190;5;0.631;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;73;1.788
164;3;4.545;4;1.818;5;1.010;1;0.126;5;0.541;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
165;15;22.727;62;28.182;179;36.162;319;40.278;407;44.048;401;50.631;236;47.677;123;55.909;43;65.152;9;75.000;0;0.000;1794;43.938
166;27;40.909;111;50.455;270;54.545;516;65.152;614;66.450;551;69.571;392;79.192;186;84.545;61;92.424;11;91.667;1;100.000;2740;67.108
167;15;22.727;65;29.545;169;34.141;254;32.071;252;27.273;248;31.313;154;31.111;56;25.455;8;12.121;0;0.000;0;0.000;1221;29.904
168;5;7.576;13;5.909;25;5.051;14;1.768;6;0.649;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;64;1.567
170;13;19.697;32;14.545;41;8.283;39;4.924;44;4.762;16;2.020;12;2.424;0;0.000;0;0.000;0;0.000;0;0.000;197;4.825
171;4;6.061;6;2.727;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
172;22;33.333;86;39.091;170;34.343;210;26.515;284;30.736;171;21.591;145;29.293;54;24.545;19;28.788;2;16.667;0;0.000;1163;28.484
173;30;45.455;110;50.000;280;56.566;521;65.783;629;68.074;560;70.707;386;77.980;167;75.909;57;86.364;11;91.667;1;100.000;2752;67.401
174;30;45.455;111;50.455;291;58.788;443;55.934;567;61.364;493;62.247;343;69.293;135;61.364;54;81.818;12;100.000;1;100.000;2480;60.740
175;5;7.576;6;2.727;2;0.404;17;2.146;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
176;8;12.121;32;14.545;44;8.889;55;6.944;65;7.035;50;6.313;29;5.859;7;3.182;0;0.000;0;0.000;0;0.000;290;7.103
177;23;34.848;79;35.909;184;37.172;293;36.995;281;30.411;258;32.576;215;43.434;58;26.364;29;43.939;5;41.667;0;0.000;1425;34.901
178;0;0.000;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
179;8;12.121;16;7.273;30;6.061;38;4.798;27;2.922;25;3.157;24;4.848;0;0.000;0;0.000;0;0.000;0;0.000;168;4.115
180;20;30.303;57;25.909;105;21.212;136;17.172;188;20.346;149;18.813;88;17.778;29;13.182;0;0.000;0;0.000;0;0.000;772;18.908
181;4;6.061;11;5.000;18;3.636;18;2.273;14;1.515;1;0.126;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;67;1.641
182;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
184;19;28.788;64;29.091;141;28.485;263;33.207;308;33.333;280;35.354;156;31.515;117;53.182;19;28.788;6;50.000;1;100.000;1374;33.652
185;23;34.848;65;29.545;173;34.949;287;36.237;267;28.896;304;38.384;198;40.000;103;46.818;30;45.455;4;33.333;1;100.000;1455;35.636
186;11;16.667;50;22.727;92;18.586;66;8.333;17;1.840;31;3.914;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;268;6.564
187;20;30.303;94;42.727;231;46.667;387;48.864;447;48.377;347;43.813;250;50.505;116;52.727;33;50.000;9;75.000;1;100.000;1935;47.392
188;22;33.333;90;40.909;217;43.838;320;40.404;341;36.905;331;41.793;218;44.040;107;48.636;13;19.697;6;50.000;1;100.000;1666;40.803
189;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
190;30;45.455;100;45.455;251;50.707;437;55.177;497;53.788;494;62.374;323;65.253;160;72.727;48;72.727;9;75.000;1;100.000;2350;57.556
191;10;15.152;18;8.182;34;6.869;31;3.914;53;5.736;68;8.586;7;1.414;2;0.909;0;0.000;0;0.000;0;0.000;223;5.462
192;17;25.758;67;30.455;137;27.677;269;33.965;212;22.944;214;27.020;138;27.879;36;16.364;19;28.788;3;25.000;0;0.000;1112;27.235
194;4;6.061;4;1.818;4;0.808;5;0.631;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
