obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
69;5;7.576;7;3.182;8;1.616;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
71;8;12.121;15;6.818;16;3.232;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;41;1.004
72;16;24.242;51;23.182;105;21.212;156;19.697;154;16.667;148;18.687;93;18.788;30;13.636;9;13.636;0;0.000;0;0.000;762;18.663
73;11;16.667;51;23.182;88;17.778;86;10.859;57;6.169;14;1.768;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;307;7.519
74;14;21.212;52;23.636;100;20.202;105;13.258;158;17.100;81;10.227;64;12.929;33;15.000;0;0.000;0;0.000;0;0.000;607;14.867
75;1;1.515;4;1.818;3;0.606;4;0.505;3;0.325;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
76;4;6.061;17;7.727;19;3.838;28;3.535;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;69;1.690
77;2;3.030;3;1.364;3;0.606;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
78;4;6.061;7;3.182;6;1.212;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
79;11;16.667;22;10.000;14;2.828;12;1.515;11;1.190;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;76;1.861
80;11;16.667;55;25.000;165;33.333;216;27.273;222;24.026;252;31.818;210;42.424;5;2.273;0;0.000;0;0.000;0;0.000;1136;27.823
81;13;19.697;28;12.727;95;19.192;164;20.707;219;23.701;235;29.672;176;35.556;105;47.727;38;57.576;9;75.000;1;100.000;1083;26.525
82;21;31.818;72;32.727;159;32.121;294;37.121;368;39.827;354;44.697;224;45.253;97;44.091;28;42.424;0;0.000;0;0.000;1617;39.603
83;3;4.545;7;3.182;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
84;30;45.455;136;61.818;369;74.545;641;80.934;819;88.636;743;93.813;479;96.768;218;99.091;66;100.000;12;100.000;1;100.000;3514;86.064
85;13;19.697;33;15.000;83;16.768;186;23.485;215;23.268;151;19.066;92;18.586;17;7.727;0;0.000;0;0.000;0;0.000;790;19.349
87;1;1.515;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
88;5;7.576;4;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
89;5;7.576;23;10.455;81;16.364;185;23.359;257;27.814;238;30.051;168;33.939;100;45.455;41;62.121;9;75.000;1;100.000;1108;27.137
90;4;6.061;2;0.909;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
91;2;3.030;2;0.909;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
92;10;15.152;25;11.364;27;5.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;62;1.518
94;4;6.061;5;2.273;4;0.808;4;0.505;3;0.325;3;0.379;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;25;0.612
95;1;1.515;2;0.909;3;0.606;6;0.758;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;0.318
97;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
102;11;16.667;55;25.000;166;33.535;318;40.152;396;42.857;364;45.960;247;49.899;97;44.091;35;53.030;6;50.000;0;0.000;1695;41.514
103;1;1.515;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
104;5;7.576;9;4.091;30;6.061;29;3.662;39;4.221;22;2.778;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;134;3.282
105;11;16.667;16;7.273;22;4.444;9;1.136;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;60;1.470
106;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
111;9;13.636;25;11.364;94;18.990;89;11.237;92;9.957;39;4.924;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;348;8.523
112;1;1.515;6;2.727;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
113;7;10.606;13;5.909;10;2.020;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;33;0.808
114;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
116;10;15.152;10;4.545;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
119;14;21.212;47;21.364;130;26.263;205;25.884;269;29.113;261;32.955;210;42.424;116;52.727;37;56.061;9;75.000;0;0.000;1298;31.790
120;12;18.182;41;18.636;25;5.051;21;2.652;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;99;2.425
121;11;16.667;31;14.091;53;10.707;110;13.889;141;15.260;110;13.889;46;9.293;6;2.727;0;0.000;0;0.000;0;0.000;508;12.442
124;30;45.455;135;61.364;274;55.354;471;59.470;602;65.152;524;66.162;349;70.505;169;76.818;54;81.818;10;83.333;1;100.000;2619;64.144
125;11;16.667;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
127;13;19.697;31;14.091;35;7.071;25;3.157;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;110;2.694
128;2;3.030;5;2.273;11;2.222;8;1.010;27;2.922;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;53;1.298
129;11;16.667;13;5.909;16;3.232;8;1.010;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;50;1.225
131;5;7.576;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
132;11;16.667;15;6.818;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
134;1;1.515;5;2.273;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
135;18;27.273;82;37.273;188;37.980;270;34.091;413;44.697;360;45.455;222;44.848;120;54.545;45;68.182;10;83.333;1;100.000;1729;42.346
136;14;21.212;56;25.455;165;33.333;330;41.667;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2051;50.233
138;6;9.091;10;4.545;32;6.465;21;2.652;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;70;1.714
140;16;24.242;35;15.909;86;17.374;169;21.338;66;7.143;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;375;9.184
141;8;12.121;17;7.727;54;10.909;112;14.141;106;11.472;48;6.061;12;2.424;0;0.000;0;0.000;0;0.000;0;0.000;357;8.744
142;19;28.788;57;25.909;138;27.879;239;30.177;325;35.173;343;43.308;230;46.465;118;53.636;43;65.152;8;66.667;1;100.000;1521;37.252
143;4;6.061;7;3.182;11;2.222;11;1.389;28;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;61;1.494
144;4;6.061;8;3.636;14;2.828;23;2.904;9;0.974;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;59;1.445
145;11;16.667;55;25.000;163;32.929;258;32.576;292;31.602;249;31.439;168;33.939;85;38.636;26;39.394;7;58.333;0;0.000;1314;32.182
147;17;25.758;76;34.545;224;45.253;413;52.146;544;58.874;537;67.803;356;71.919;182;82.727;58;87.879;11;91.667;1;100.000;2419;59.246
148;1;1.515;0;0.000;1;0.202;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
149;2;3.030;3;1.364;7;1.414;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
152;4;6.061;8;3.636;14;2.828;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;0.759
154;15;22.727;65;29.545;181;36.566;310;39.141;342;37.013;364;45.960;210;42.424;118;53.636;36;54.545;9;75.000;0;0.000;1650;40.411
156;9;13.636;23;10.455;60;12.121;88;11.111;35;3.788;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;215;5.266
158;2;3.030;4;1.818;3;0.606;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
159;21;31.818;55;25.000;94;18.990;103;13.005;68;7.359;30;3.788;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;374;9.160
160;13;19.697;33;15.000;81;16.364;131;16.540;113;12.229;40;5.051;9;1.818;0;0.000;0;0.000;0;0.000;0;0.000;420;10.287
162;11;16.667;55;25.000;149;30.101;256;32.323;330;35.714;208;26.263;89;17.980;20;9.091;3;4.545;0;0.000;0;0.000;1121;27.455
164;0;0.000;0;0.000;2;0.404;6;0.758;9;0.974;6;0.758;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
165;11;16.667;36;16.364;45;9.091;52;6.566;48;5.195;37;4.672;26;5.253;17;7.727;5;7.576;1;8.333;0;0.000;278;6.809
166;13;19.697;57;25.909;166;33.535;330;41.667;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2052;50.257
167;11;16.667;28;12.727;33;6.667;15;1.894;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;87;2.131
170;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
172;4;6.061;15;6.818;26;5.253;30;3.788;19;2.056;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;96;2.351
173;21;31.818;78;35.455;173;34.949;330;41.667;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2088;51.139
174;22;33.333;80;36.364;186;37.576;231;29.167;271;29.329;217;27.399;135;27.273;35;15.909;0;0.000;0;0.000;0;0.000;1177;28.827
177;7;10.606;17;7.727;17;3.434;13;1.641;7;0.758;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;62;1.518
179;2;3.030;2;0.909;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
180;3;4.545;5;2.273;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
181;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
182;0;0.000;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
184;11;16.667;24;10.909;62;12.525;62;7.828;37;4.004;17;2.146;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;214;5.241
185;11;16.667;50;22.727;115;23.232;210;26.515;148;16.017;45;5.682;11;2.222;0;0.000;0;0.000;0;0.000;0;0.000;590;14.450
186;6;9.091;7;3.182;8;1.616;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
187;15;22.727;72;32.727;222;44.848;393;49.621;456;49.351;401;50.631;274;55.354;140;63.636;51;77.273;11;91.667;1;100.000;2036;49.865
188;13;19.697;40;18.182;40;8.081;27;3.409;19;2.056;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;147;3.600
190;16;24.242;60;27.273;154;31.111;277;34.975;358;38.745;390;49.242;281;56.768;148;67.273;48;72.727;9;75.000;0;0.000;1741;42.640
191;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
192;2;3.030;6;2.727;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
195;17;25.758;65;29.545;143;28.889;233;29.419;252;27.273;176;22.222;77;15.556;20;9.091;0;0.000;0;0.000;0;0.000;983;24.075
197;14;21.212;37;16.818;86;17.374;143;18.056;129;13.961;60;7.576;8;1.616;0;0.000;0;0.000;0;0.000;0;0.000;477;11.683
198;4;6.061;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
201;12;18.182;28;12.727;70;14.141;150;18.939;222;24.026;188;23.737;111;22.424;33;15.000;0;0.000;0;0.000;0;0.000;814;19.936
202;3;4.545;20;9.091;65;13.131;155;19.571;237;25.649;227;28.662;144;29.091;78;35.455;17;25.758;0;0.000;0;0.000;946;23.169
203;13;19.697;28;12.727;56;11.313;56;7.071;14;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;167;4.090
205;14;21.212;29;13.182;43;8.687;26;3.283;12;1.299;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;124;3.037
207;14;21.212;71;32.273;139;28.081;160;20.202;246;26.623;252;31.818;210;42.424;120;54.545;45;68.182;10;83.333;1;100.000;1268;31.056
212;1;1.515;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
213;7;10.606;18;8.182;65;13.131;122;15.404;153;16.558;101;12.753;44;8.889;10;4.545;0;0.000;0;0.000;0;0.000;520;12.736
214;4;6.061;7;3.182;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;0.367
215;12;18.182;32;14.545;92;18.586;208;26.263;276;29.870;236;29.798;138;27.879;49;22.273;8;12.121;0;0.000;0;0.000;1051;25.741
216;15;22.727;64;29.091;91;18.384;157;19.823;244;26.407;281;35.480;210;42.424;110;50.000;27;40.909;5;41.667;0;0.000;1204;29.488
217;19;28.788;71;32.273;201;40.606;391;49.369;519;56.169;451;56.944;274;55.354;108;49.091;33;50.000;4;33.333;0;0.000;2071;50.723
219;0;0.000;0;0.000;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
221;1;1.515;10;4.545;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
222;11;16.667;32;14.545;25;5.051;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;69;1.690
225;16;24.242;34;15.455;36;7.273;19;2.399;19;2.056;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;124;3.037
226;21;31.818;57;25.909;117;23.636;175;22.096;178;19.264;136;17.172;69;13.939;15;6.818;0;0.000;0;0.000;0;0.000;768;18.810
227;2;3.030;1;0.455;2;0.404;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
229;12;18.182;64;29.091;194;39.192;380;47.980;511;55.303;490;61.869;343;69.293;168;76.364;55;83.333;11;91.667;1;100.000;2229;54.592
232;16;24.242;51;23.182;106;21.414;136;17.172;113;12.229;100;12.626;50;10.101;5;2.273;0;0.000;0;0.000;0;0.000;577;14.132
234;2;3.030;6;2.727;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
237;16;24.242;78;35.455;187;37.778;324;40.909;461;49.892;470;59.343;343;69.293;184;83.636;62;93.939;12;100.000;1;100.000;2138;52.363
239;22;33.333;82;37.273;211;42.626;344;43.434;457;49.459;474;59.848;345;69.697;175;79.545;58;87.879;11;91.667;1;100.000;2180;53.392
240;14;21.212;59;26.818;102;20.606;120;15.152;96;10.390;42;5.303;15;3.030;0;0.000;0;0.000;0;0.000;0;0.000;448;10.972
241;11;16.667;17;7.727;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
242;11;16.667;24;10.909;12;2.424;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;47;1.151
243;11;16.667;13;5.909;9;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;33;0.808
244;2;3.030;8;3.636;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;0.318
245;4;6.061;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
247;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
248;24;36.364;70;31.818;160;32.323;304;38.384;276;29.870;217;27.399;132;26.667;35;15.909;0;0.000;0;0.000;0;0.000;1218;29.831
253;1;1.515;1;0.455;2;0.404;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
255;17;25.758;70;31.818;164;33.131;270;34.091;323;34.957;281;35.480;214;43.232;120;54.545;44;66.667;10;83.333;1;100.000;1514;37.081
257;2;3.030;4;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
261;13;19.697;60;27.273;138;27.879;244;30.808;291;31.494;206;26.010;83;16.768;31;14.091;3;4.545;0;0.000;0;0.000;1069;26.182
264;11;16.667;25;11.364;26;5.253;9;1.136;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;71;1.739
266;0;0.000;0;0.000;1;0.202;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
267;2;3.030;4;1.818;21;4.242;52;6.566;89;9.632;99;12.500;78;15.758;40;18.182;17;25.758;4;33.333;0;0.000;406;9.944
268;6;9.091;14;6.364;16;3.232;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;41;1.004
269;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
270;12;18.182;55;25.000;98;19.798;62;7.828;32;3.463;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;262;6.417
