obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
41;3;4.545;10;4.545;12;2.424;12;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;37;0.906
42;5;7.576;10;4.545;28;5.657;11;1.389;5;0.541;1;0.126;1;0.202;1;0.455;0;0.000;0;0.000;0;0.000;62;1.518
43;10;15.152;44;20.000;107;21.616;181;22.854;223;24.134;229;28.914;128;25.859;54;24.545;12;18.182;0;0.000;0;0.000;988;24.198
44;11;16.667;55;25.000;143;28.889;211;26.641;77;8.333;37;4.672;24;4.848;0;0.000;1;1.515;0;0.000;0;0.000;559;13.691
45;4;6.061;3;1.364;3;0.606;8;1.010;0;0.000;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;22;0.539
46;8;12.121;33;15.000;35;7.071;42;5.303;37;4.004;22;2.778;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;178;4.360
47;7;10.606;11;5.000;16;3.232;20;2.525;30;3.247;31;3.914;18;3.636;0;0.000;0;0.000;0;0.000;0;0.000;133;3.257
48;25;37.879;84;38.182;228;46.061;358;45.202;505;54.654;433;54.672;247;49.899;132;60.000;44;66.667;9;75.000;1;100.000;2066;50.600
49;11;16.667;42;19.091;81;16.364;143;18.056;148;16.017;144;18.182;14;2.828;31;14.091;0;0.000;0;0.000;0;0.000;614;15.038
50;32;48.485;118;53.636;290;58.586;513;64.773;561;60.714;577;72.854;301;60.808;171;77.727;53;80.303;10;83.333;1;100.000;2627;64.340
52;16;24.242;68;30.909;172;34.747;327;41.288;423;45.779;433;54.672;251;50.707;132;60.000;35;53.030;2;16.667;0;0.000;1859;45.530
53;11;16.667;55;25.000;142;28.687;228;28.788;128;13.853;36;4.545;80;16.162;23;10.455;1;1.515;1;8.333;0;0.000;705;17.267
54;16;24.242;36;16.364;84;16.970;102;12.879;168;18.182;140;17.677;57;11.515;23;10.455;11;16.667;2;16.667;0;0.000;639;15.650
55;6;9.091;23;10.455;54;10.909;83;10.480;92;9.957;52;6.566;7;1.414;17;7.727;1;1.515;0;0.000;0;0.000;335;8.205
57;14;21.212;38;17.273;38;7.677;36;4.545;48;5.195;9;1.136;9;1.818;5;2.273;0;0.000;0;0.000;0;0.000;197;4.825
58;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
60;17;25.758;49;22.273;101;20.404;133;16.793;225;24.351;94;11.869;43;8.687;38;17.273;14;21.212;3;25.000;0;0.000;717;17.561
61;17;25.758;44;20.000;121;24.444;140;17.677;195;21.104;184;23.232;87;17.576;39;17.727;4;6.061;6;50.000;0;0.000;837;20.500
63;21;31.818;81;36.818;207;41.818;372;46.970;448;48.485;350;44.192;278;56.162;166;75.455;43;65.152;10;83.333;1;100.000;1977;48.420
64;2;3.030;4;1.818;3;0.606;2;0.253;0;0.000;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
65;2;3.030;5;2.273;6;1.212;1;0.126;4;0.433;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
66;0;0.000;0;0.000;0;0.000;0;0.000;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
67;11;16.667;49;22.273;130;26.263;100;12.626;59;6.385;88;11.111;8;1.616;18;8.182;0;0.000;0;0.000;0;0.000;463;11.340
68;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
69;6;9.091;15;6.818;20;4.040;19;2.399;10;1.082;12;1.515;15;3.030;0;0.000;0;0.000;0;0.000;0;0.000;97;2.376
70;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
71;9;13.636;34;15.455;70;14.141;127;16.035;67;7.251;40;5.051;24;4.848;8;3.636;0;0.000;0;0.000;0;0.000;379;9.282
72;27;40.909;94;42.727;259;52.323;444;56.061;523;56.602;503;63.510;336;67.879;180;81.818;47;71.212;11;91.667;1;100.000;2425;59.393
73;12;18.182;49;22.273;114;23.030;135;17.045;307;33.225;142;17.929;10;2.020;9;4.091;16;24.242;1;8.333;0;0.000;795;19.471
74;20;30.303;71;32.273;164;33.131;292;36.869;368;39.827;348;43.939;204;41.212;134;60.909;25;37.879;10;83.333;1;100.000;1637;40.093
75;5;7.576;17;7.727;27;5.455;13;1.641;89;9.632;7;0.884;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;159;3.894
76;11;16.667;41;18.636;110;22.222;184;23.232;126;13.636;169;21.338;88;17.778;41;18.636;12;18.182;0;0.000;0;0.000;782;19.153
77;14;21.212;37;16.818;99;20.000;54;6.818;95;10.281;90;11.364;119;24.040;1;0.455;10;15.152;0;0.000;0;0.000;519;12.711
78;9;13.636;24;10.909;81;16.364;125;15.783;75;8.117;63;7.955;51;10.303;10;4.545;5;7.576;0;0.000;0;0.000;443;10.850
79;11;16.667;38;17.273;52;10.505;90;11.364;37;4.004;37;4.672;2;0.404;5;2.273;0;0.000;0;0.000;0;0.000;272;6.662
80;19;28.788;59;26.818;135;27.273;248;31.313;323;34.957;86;10.859;26;5.253;34;15.455;10;15.152;0;0.000;0;0.000;940;23.022
81;16;24.242;69;31.364;146;29.495;305;38.510;339;36.688;293;36.995;153;30.909;99;45.000;37;56.061;1;8.333;0;0.000;1458;35.709
82;28;42.424;114;51.818;280;56.566;447;56.439;575;62.229;530;66.919;364;73.535;166;75.455;45;68.182;11;91.667;1;100.000;2561;62.723
83;12;18.182;22;10.000;47;9.495;19;2.399;10;1.082;17;2.146;17;3.434;0;0.000;0;0.000;0;0.000;0;0.000;144;3.527
84;31;46.970;136;61.818;361;72.929;634;80.051;778;84.199;714;90.152;438;88.485;213;96.818;64;96.970;12;100.000;1;100.000;3382;82.831
85;16;24.242;68;30.909;144;29.091;236;29.798;352;38.095;270;34.091;136;27.475;89;40.455;34;51.515;2;16.667;0;0.000;1347;32.990
87;3;4.545;4;1.818;8;1.616;4;0.505;5;0.541;1;0.126;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;27;0.661
88;12;18.182;38;17.273;75;15.152;63;7.955;44;4.762;36;4.545;35;7.071;1;0.455;3;4.545;0;0.000;0;0.000;307;7.519
89;9;13.636;42;19.091;88;17.778;169;21.338;230;24.892;236;29.798;81;16.364;42;19.091;10;15.152;2;16.667;0;0.000;909;22.263
90;10;15.152;20;9.091;68;13.737;117;14.773;62;6.710;40;5.051;71;14.343;0;0.000;16;24.242;0;0.000;0;0.000;404;9.895
91;19;28.788;48;21.818;109;22.020;121;15.278;206;22.294;95;11.995;104;21.010;0;0.000;4;6.061;0;0.000;0;0.000;706;17.291
92;20;30.303;41;18.636;63;12.727;55;6.944;91;9.848;99;12.500;59;11.919;10;4.545;3;4.545;0;0.000;0;0.000;441;10.801
93;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
94;7;10.606;22;10.000;49;9.899;56;7.071;28;3.030;17;2.146;17;3.434;4;1.818;0;0.000;0;0.000;0;0.000;200;4.898
95;4;6.061;11;5.000;22;4.444;36;4.545;34;3.680;28;3.535;8;1.616;7;3.182;2;3.030;0;0.000;0;0.000;152;3.723
96;3;4.545;10;4.545;12;2.424;1;0.126;2;0.216;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;0.710
97;7;10.606;4;1.818;7;1.414;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
99;2;3.030;2;0.909;1;0.202;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
100;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
101;4;6.061;6;2.727;13;2.626;10;1.263;5;0.541;1;0.126;1;0.202;1;0.455;0;0.000;0;0.000;0;0.000;41;1.004
102;12;18.182;59;26.818;160;32.323;239;30.177;432;46.753;194;24.495;118;23.838;63;28.636;26;39.394;4;33.333;0;0.000;1307;32.011
103;6;9.091;20;9.091;32;6.465;25;3.157;32;3.463;3;0.379;57;11.515;2;0.909;0;0.000;1;8.333;0;0.000;178;4.360
104;10;15.152;31;14.091;67;13.535;122;15.404;58;6.277;59;7.449;20;4.040;13;5.909;6;9.091;0;0.000;0;0.000;386;9.454
105;12;18.182;37;16.818;44;8.889;58;7.323;97;10.498;26;3.283;8;1.616;0;0.000;1;1.515;0;0.000;0;0.000;283;6.931
106;6;9.091;17;7.727;23;4.646;14;1.768;64;6.926;14;1.768;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;141;3.453
107;3;4.545;8;3.636;14;2.828;23;2.904;13;1.407;10;1.263;4;0.808;1;0.455;0;0.000;0;0.000;0;0.000;76;1.861
108;1;1.515;1;0.455;3;0.606;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
109;2;3.030;5;2.273;7;1.414;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;0.367
110;0;0.000;0;0.000;0;0.000;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
111;27;40.909;59;26.818;120;24.242;228;28.788;320;34.632;281;35.480;127;25.657;49;22.273;18;27.273;3;25.000;0;0.000;1232;30.174
112;4;6.061;11;5.000;18;3.636;35;4.419;9;0.974;12;1.515;20;4.040;1;0.455;1;1.515;0;0.000;0;0.000;111;2.719
113;11;16.667;45;20.455;135;27.273;167;21.086;237;25.649;207;26.136;88;17.778;40;18.182;11;16.667;5;41.667;1;100.000;947;23.194
114;9;13.636;31;14.091;20;4.040;10;1.263;22;2.381;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;92;2.253
115;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
116;11;16.667;46;20.909;57;11.515;19;2.399;39;4.221;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;172;4.213
117;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
119;20;30.303;72;32.727;134;27.071;245;30.934;327;35.390;255;32.197;28;5.657;67;30.455;8;12.121;0;0.000;0;0.000;1156;28.313
120;20;30.303;78;35.455;182;36.768;330;41.667;306;33.117;379;47.854;266;53.737;75;34.091;31;46.970;5;41.667;0;0.000;1672;40.950
121;18;27.273;72;32.727;151;30.505;261;32.955;377;40.801;301;38.005;144;29.091;81;36.818;33;50.000;9;75.000;0;0.000;1447;35.440
124;30;45.455;123;55.909;230;46.465;381;48.106;548;59.307;538;67.929;283;57.172;166;75.455;42;63.636;10;83.333;1;100.000;2352;57.605
125;10;15.152;32;14.545;29;5.859;21;2.652;1;0.108;3;0.379;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;98;2.400
127;18;27.273;59;26.818;142;28.687;233;29.419;224;24.242;245;30.934;197;39.798;40;18.182;25;37.879;2;16.667;0;0.000;1185;29.023
128;11;16.667;20;9.091;36;7.273;56;7.071;30;3.247;34;4.293;6;1.212;1;0.455;0;0.000;0;0.000;0;0.000;194;4.751
129;10;15.152;27;12.273;39;7.879;29;3.662;1;0.108;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;111;2.719
131;11;16.667;57;25.909;125;25.253;178;22.475;97;10.498;207;26.136;73;14.747;30;13.636;0;0.000;1;8.333;1;100.000;780;19.104
132;11;16.667;31;14.091;67;13.535;82;10.354;40;4.329;18;2.273;39;7.879;3;1.364;1;1.515;0;0.000;0;0.000;292;7.152
134;9;13.636;20;9.091;34;6.869;30;3.788;85;9.199;4;0.505;1;0.202;1;0.455;0;0.000;0;0.000;0;0.000;184;4.506
135;34;51.515;127;57.727;302;61.010;504;63.636;669;72.403;525;66.288;430;86.869;187;85.000;59;89.394;11;91.667;1;100.000;2849;69.777
136;20;30.303;77;35.000;176;35.556;334;42.172;446;48.268;442;55.808;328;66.263;101;45.909;48;72.727;7;58.333;1;100.000;1980;48.494
137;1;1.515;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
138;13;19.697;25;11.364;61;12.323;116;14.646;143;15.476;83;10.480;54;10.909;6;2.727;5;7.576;0;0.000;0;0.000;506;12.393
139;2;3.030;4;1.818;4;0.808;1;0.126;2;0.216;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;0.343
140;25;37.879;69;31.364;134;27.071;264;33.333;261;28.247;239;30.177;132;26.667;63;28.636;29;43.939;1;8.333;0;0.000;1217;29.807
141;32;48.485;90;40.909;221;44.646;265;33.460;468;50.649;245;30.934;215;43.434;93;42.273;34;51.515;5;41.667;0;0.000;1668;40.852
142;22;33.333;88;40.000;204;41.212;356;44.949;446;48.268;366;46.212;274;55.354;120;54.545;26;39.394;6;50.000;1;100.000;1909;46.755
143;18;27.273;44;20.000;100;20.202;130;16.414;159;17.208;126;15.909;62;12.525;37;16.818;3;4.545;1;8.333;0;0.000;680;16.654
144;17;25.758;52;23.636;111;22.424;149;18.813;225;24.351;135;17.045;158;31.919;48;21.818;18;27.273;0;0.000;1;100.000;914;22.386
145;11;16.667;55;25.000;137;27.677;213;26.894;281;30.411;111;14.015;23;4.646;9;4.091;14;21.212;0;0.000;0;0.000;854;20.916
146;7;10.606;19;8.636;23;4.646;32;4.040;22;2.381;16;2.020;10;2.020;0;0.000;0;0.000;2;16.667;0;0.000;131;3.208
147;22;33.333;86;39.091;185;37.374;328;41.414;443;47.944;322;40.657;276;55.758;116;52.727;27;40.909;11;91.667;0;0.000;1816;44.477
148;14;21.212;42;19.091;80;16.162;111;14.015;110;11.905;127;16.035;115;23.232;11;5.000;3;4.545;5;41.667;0;0.000;618;15.136
149;1;1.515;8;3.636;18;3.636;13;1.641;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;41;1.004
151;3;4.545;3;1.364;4;0.808;3;0.379;10;1.082;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;28;0.686
152;12;18.182;46;20.909;94;18.990;180;22.727;167;18.074;155;19.571;157;31.717;39;17.727;13;19.697;0;0.000;0;0.000;863;21.136
153;4;6.061;14;6.364;2;0.404;1;0.126;55;5.952;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;77;1.886
154;26;39.394;77;35.000;199;40.202;381;48.106;502;54.329;420;53.030;245;49.495;147;66.818;40;60.606;10;83.333;1;100.000;2048;50.159
155;2;3.030;2;0.909;0;0.000;1;0.126;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
156;19;28.788;47;21.364;125;25.253;216;27.273;301;32.576;281;35.480;176;35.556;68;30.909;9;13.636;6;50.000;1;100.000;1249;30.590
158;7;10.606;14;6.364;25;5.051;24;3.030;62;6.710;9;1.136;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;142;3.478
159;22;33.333;97;44.091;242;48.889;415;52.399;427;46.212;435;54.924;290;58.586;130;59.091;44;66.667;5;41.667;0;0.000;2107;51.604
160;24;36.364;74;33.636;204;41.212;361;45.581;381;41.234;388;48.990;296;59.798;153;69.545;40;60.606;9;75.000;0;0.000;1930;47.269
161;2;3.030;2;0.909;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
162;13;19.697;54;24.545;129;26.061;204;25.758;190;20.563;172;21.717;146;29.495;5;2.273;22;33.333;0;0.000;0;0.000;935;22.900
163;2;3.030;8;3.636;3;0.606;18;2.273;5;0.541;3;0.379;4;0.808;1;0.455;0;0.000;0;0.000;0;0.000;44;1.078
164;0;0.000;0;0.000;1;0.202;0;0.000;3;0.325;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
165;13;19.697;60;27.273;152;30.707;254;32.071;320;34.632;255;32.197;145;29.293;80;36.364;23;34.848;1;8.333;0;0.000;1303;31.913
166;27;40.909;90;40.909;236;47.677;434;54.798;514;55.628;490;61.869;355;71.717;164;74.545;54;81.818;11;91.667;1;100.000;2376;58.193
167;14;21.212;61;27.727;160;32.323;215;27.146;162;17.532;141;17.803;104;21.010;31;14.091;3;4.545;0;0.000;0;0.000;891;21.822
168;4;6.061;9;4.091;16;3.232;12;1.515;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;42;1.029
170;7;10.606;16;7.273;16;3.232;15;1.894;32;3.463;7;0.884;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;93;2.278
171;1;1.515;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
172;16;24.242;54;24.545;90;18.182;113;14.268;190;20.563;58;7.323;54;10.909;12;5.455;6;9.091;0;0.000;0;0.000;593;14.524
173;23;34.848;97;44.091;260;52.525;454;57.323;534;57.792;493;62.247;354;71.515;154;70.000;56;84.848;10;83.333;1;100.000;2436;59.662
174;24;36.364;106;48.182;246;49.697;370;46.717;498;53.896;401;50.631;267;53.939;117;53.182;37;56.061;7;58.333;1;100.000;2074;50.796
175;3;4.545;0;0.000;3;0.606;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
176;6;9.091;16;7.273;25;5.051;23;2.904;34;3.680;20;2.525;7;1.414;1;0.455;1;1.515;0;0.000;0;0.000;133;3.257
177;16;24.242;62;28.182;129;26.061;219;27.652;148;16.017;157;19.823;150;30.303;31;14.091;17;25.758;0;0.000;0;0.000;929;22.753
179;4;6.061;11;5.000;13;2.626;14;1.768;12;1.299;6;0.758;14;2.828;0;0.000;0;0.000;0;0.000;0;0.000;74;1.812
180;14;21.212;38;17.273;70;14.141;119;15.025;90;9.740;93;11.742;58;11.717;16;7.273;1;1.515;0;0.000;0;0.000;499;12.221
181;3;4.545;4;1.818;10;2.020;11;1.389;1;0.108;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
182;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
184;15;22.727;44;20.000;92;18.586;187;23.611;229;24.784;186;23.485;112;22.626;102;46.364;14;21.212;1;8.333;0;0.000;982;24.051
185;13;19.697;46;20.909;121;24.444;197;24.874;210;22.727;198;25.000;225;45.455;8;3.636;18;27.273;0;0.000;0;0.000;1036;25.373
186;11;16.667;34;15.455;41;8.283;26;3.283;1;0.108;21;2.652;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;134;3.282
187;19;28.788;83;37.727;169;34.141;295;37.247;283;30.628;239;30.177;192;38.788;94;42.727;23;34.848;6;50.000;0;0.000;1403;34.362
188;20;30.303;68;30.909;191;38.586;259;32.702;207;22.403;228;28.788;183;36.970;50;22.727;6;9.091;6;50.000;0;0.000;1218;29.831
190;23;34.848;88;40.000;226;45.657;382;48.232;429;46.429;416;52.525;261;52.727;145;65.909;45;68.182;8;66.667;1;100.000;2024;49.571
191;6;9.091;9;4.091;22;4.444;18;2.273;16;1.732;46;5.808;0;0.000;4;1.818;0;0.000;0;0.000;0;0.000;121;2.964
192;13;19.697;46;20.909;107;21.616;188;23.737;120;12.987;153;19.318;120;24.242;18;8.182;12;18.182;0;0.000;0;0.000;777;19.030
194;2;3.030;1;0.455;0;0.000;0;0.000;2;0.216;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
195;22;33.333;87;39.545;201;40.606;323;40.783;384;41.558;418;52.778;276;55.758;111;50.455;46;69.697;4;33.333;0;0.000;1872;45.849
196;1;1.515;2;0.909;0;0.000;1;0.126;3;0.325;17;2.146;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
197;26;39.394;103;46.818;230;46.465;379;47.854;463;50.108;490;61.869;263;53.131;141;64.091;49;74.242;11;91.667;1;100.000;2156;52.804
198;9;13.636;23;10.455;36;7.273;43;5.429;28;3.030;19;2.399;1;0.202;5;2.273;0;0.000;0;0.000;0;0.000;164;4.017
201;25;37.879;80;36.364;153;30.909;223;28.157;433;46.861;272;34.343;137;27.677;72;32.727;31;46.970;2;16.667;0;0.000;1428;34.974
202;5;7.576;21;9.545;46;9.293;52;6.566;70;7.576;71;8.965;29;5.859;9;4.091;2;3.030;0;0.000;0;0.000;305;7.470
