obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
96;11;16.667;18;8.182;13;2.626;17;2.146;9;0.974;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;72;1.763
97;4;6.061;9;4.091;7;1.414;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;22;0.539
98;7;10.606;14;6.364;21;4.242;25;3.157;17;1.840;10;1.263;5;1.010;1;0.455;0;0.000;0;0.000;0;0.000;100;2.449
99;4;6.061;7;3.182;7;1.414;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
100;1;1.515;7;3.182;7;1.414;1;0.126;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;0.416
101;11;16.667;16;7.273;27;5.455;28;3.535;12;1.299;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;98;2.400
102;15;22.727;67;30.455;190;38.384;354;44.697;469;50.758;441;55.682;313;63.232;160;72.727;58;87.879;12;100.000;1;100.000;2080;50.943
103;6;9.091;35;15.909;67;13.535;124;15.657;156;16.883;120;15.152;54;10.909;11;5.000;2;3.030;0;0.000;0;0.000;575;14.083
104;16;24.242;52;23.636;108;21.818;153;19.318;133;14.394;63;7.955;23;4.646;4;1.818;0;0.000;0;0.000;0;0.000;552;13.519
105;6;9.091;27;12.273;63;12.727;123;15.530;180;19.481;194;24.495;159;32.121;91;41.364;35;53.030;8;66.667;1;100.000;887;21.724
106;6;9.091;8;3.636;19;3.838;19;2.399;4;0.433;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;57;1.396
107;3;4.545;7;3.182;8;1.616;9;1.136;8;0.866;6;0.758;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;42;1.029
108;7;10.606;12;5.455;33;6.667;74;9.343;102;11.039;85;10.732;54;10.909;18;8.182;3;4.545;0;0.000;0;0.000;388;9.503
109;3;4.545;15;6.818;22;4.444;43;5.429;70;7.576;69;8.712;58;11.717;30;13.636;8;12.121;1;8.333;0;0.000;319;7.813
110;2;3.030;2;0.909;3;0.606;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
111;10;15.152;40;18.182;97;19.596;201;25.379;302;32.684;336;42.424;259;52.323;139;63.182;50;75.758;11;91.667;1;100.000;1446;35.415
112;7;10.606;21;9.545;42;8.485;58;7.323;67;7.251;66;8.333;41;8.283;16;7.273;5;7.576;1;8.333;0;0.000;324;7.935
113;15;22.727;32;14.545;32;6.465;22;2.778;8;0.866;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;110;2.694
114;12;18.182;43;19.545;80;16.162;106;13.384;78;8.442;51;6.439;25;5.051;9;4.091;2;3.030;0;0.000;0;0.000;406;9.944
116;13;19.697;58;26.364;111;22.424;121;15.278;91;9.848;44;5.556;11;2.222;1;0.455;0;0.000;0;0.000;0;0.000;450;11.021
117;4;6.061;9;4.091;33;6.667;60;7.576;57;6.169;21;2.652;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;186;4.555
119;7;10.606;42;19.091;143;28.889;288;36.364;415;44.913;406;51.263;285;57.576;148;67.273;49;74.242;11;91.667;1;100.000;1795;43.963
120;20;30.303;48;21.818;86;17.374;96;12.121;79;8.550;48;6.061;19;3.838;4;1.818;1;1.515;0;0.000;0;0.000;401;9.821
121;17;25.758;46;20.909;147;29.697;312;39.394;495;53.571;512;64.646;368;74.343;181;82.273;57;86.364;11;91.667;1;100.000;2147;52.584
122;5;7.576;20;9.091;17;3.434;8;1.010;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;52;1.274
123;0;0.000;1;0.455;3;0.606;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
124;21;31.818;100;45.455;252;50.909;458;57.828;598;64.719;546;68.939;362;73.131;171;77.727;55;83.333;11;91.667;1;100.000;2575;63.066
125;4;6.061;19;8.636;66;13.333;138;17.424;198;21.429;175;22.096;104;21.010;35;15.909;7;10.606;1;8.333;0;0.000;747;18.295
126;0;0.000;2;0.909;1;0.202;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
127;15;22.727;40;18.182;109;22.020;216;27.273;325;35.173;331;41.793;237;47.879;125;56.818;46;69.697;10;83.333;1;100.000;1455;35.636
128;4;6.061;17;7.727;16;3.232;10;1.263;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;49;1.200
129;3;4.545;8;3.636;4;0.808;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
131;25;37.879;82;37.273;200;40.404;312;39.394;359;38.853;302;38.131;174;35.152;63;28.636;14;21.212;2;16.667;0;0.000;1533;37.546
132;9;13.636;7;3.182;7;1.414;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
133;3;4.545;5;2.273;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
134;7;10.606;13;5.909;28;5.657;27;3.409;21;2.273;16;2.020;7;1.414;2;0.909;0;0.000;0;0.000;0;0.000;121;2.964
135;24;36.364;112;50.909;284;57.374;494;62.374;603;65.260;542;68.434;361;72.929;170;77.273;54;81.818;11;91.667;1;100.000;2656;65.050
136;21;31.818;94;42.727;212;42.828;358;45.202;469;50.758;463;58.460;329;66.465;165;75.000;55;83.333;11;91.667;1;100.000;2178;53.343
137;3;4.545;7;3.182;18;3.636;59;7.449;110;11.905;129;16.288;88;17.778;42;19.091;12;18.182;1;8.333;0;0.000;469;11.487
138;5;7.576;12;5.455;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
139;6;9.091;17;7.727;21;4.242;21;2.652;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;67;1.641
140;15;22.727;51;23.182;86;17.374;137;17.298;146;15.801;140;17.677;91;18.384;38;17.273;6;9.091;0;0.000;0;0.000;710;17.389
141;29;43.939;77;35.000;167;33.737;272;34.343;360;38.961;360;45.455;276;55.758;147;66.818;51;77.273;11;91.667;1;100.000;1751;42.885
142;16;24.242;70;31.818;200;40.404;353;44.571;427;46.212;366;46.212;202;40.808;80;36.364;24;36.364;3;25.000;0;0.000;1741;42.640
143;13;19.697;40;18.182;52;10.505;39;4.924;18;1.948;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;166;4.066
144;17;25.758;47;21.364;87;17.576;126;15.909;116;12.554;69;8.712;23;4.646;5;2.273;0;0.000;0;0.000;0;0.000;490;12.001
145;12;18.182;54;24.545;134;27.071;238;30.051;304;32.900;298;37.626;217;43.838;109;49.545;38;57.576;9;75.000;1;100.000;1414;34.631
146;5;7.576;21;9.545;23;4.646;24;3.030;21;2.273;24;3.030;20;4.040;9;4.091;2;3.030;0;0.000;0;0.000;149;3.649
147;13;19.697;78;35.455;270;54.545;503;63.510;632;68.398;542;68.434;343;69.293;162;73.636;48;72.727;10;83.333;1;100.000;2602;63.728
148;11;16.667;51;23.182;139;28.081;224;28.283;257;27.814;237;29.924;168;33.939;76;34.545;28;42.424;6;50.000;0;0.000;1197;29.317
149;2;3.030;8;3.636;18;3.636;20;2.525;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;53;1.298
150;0;0.000;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
151;7;10.606;13;5.909;15;3.030;18;2.273;14;1.515;6;0.758;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;76;1.861
152;11;16.667;26;11.818;57;11.515;89;11.237;113;12.229;100;12.626;63;12.727;27;12.273;6;9.091;0;0.000;0;0.000;492;12.050
153;18;27.273;29;13.182;43;8.687;40;5.051;25;2.706;14;1.768;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;173;4.237
154;14;21.212;69;31.364;202;40.808;393;49.621;525;56.818;515;65.025;361;72.929;174;79.091;55;83.333;11;91.667;1;100.000;2320;56.821
155;1;1.515;5;2.273;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
156;16;24.242;45;20.455;112;22.626;218;27.525;296;32.035;302;38.131;225;45.455;125;56.818;48;72.727;11;91.667;1;100.000;1399;34.264
157;5;7.576;9;4.091;6;1.212;2;0.253;5;0.541;8;1.010;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;39;0.955
158;4;6.061;18;8.182;30;6.061;33;4.167;21;2.273;5;0.631;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;113;2.768
159;20;30.303;64;29.091;159;32.121;207;26.136;190;20.563;120;15.152;65;13.131;24;10.909;4;6.061;0;0.000;0;0.000;853;20.892
160;23;34.848;79;35.909;178;35.960;299;37.753;343;37.121;285;35.985;169;34.141;59;26.818;16;24.242;2;16.667;0;0.000;1453;35.587
161;5;7.576;7;3.182;10;2.020;11;1.389;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;37;0.906
162;11;16.667;21;9.545;34;6.869;53;6.692;67;7.251;48;6.061;20;4.040;5;2.273;1;1.515;0;0.000;0;0.000;260;6.368
163;11;16.667;25;11.364;34;6.869;47;5.934;47;5.087;22;2.778;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;190;4.653
164;6;9.091;19;8.636;21;4.242;11;1.389;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;58;1.421
165;14;21.212;58;26.364;166;33.535;280;35.354;326;35.281;263;33.207;155;31.313;58;26.364;14;21.212;2;16.667;0;0.000;1336;32.721
166;32;48.485;113;51.364;273;55.152;461;58.207;550;59.524;500;63.131;345;69.697;166;75.455;55;83.333;11;91.667;1;100.000;2507;61.401
167;13;19.697;67;30.455;141;28.485;172;21.717;142;15.368;82;10.354;29;5.859;3;1.364;0;0.000;0;0.000;0;0.000;649;15.895
168;6;9.091;20;9.091;54;10.909;114;14.394;157;16.991;156;19.697;94;18.990;42;19.091;12;18.182;2;16.667;0;0.000;657;16.091
169;2;3.030;7;3.182;9;1.818;5;0.631;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
170;6;9.091;7;3.182;6;1.212;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
171;4;6.061;7;3.182;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
172;17;25.758;66;30.000;144;29.091;222;28.030;255;27.597;202;25.505;119;24.040;40;18.182;6;9.091;0;0.000;0;0.000;1071;26.231
173;26;39.394;114;51.818;287;57.980;501;63.258;579;62.662;500;63.131;340;68.687;165;75.000;55;83.333;11;91.667;1;100.000;2579;63.164
174;29;43.939;94;42.727;212;42.828;343;43.308;434;46.970;421;53.157;304;61.414;157;71.364;54;81.818;11;91.667;1;100.000;2060;50.453
175;2;3.030;11;5.000;21;4.242;17;2.146;9;0.974;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;64;1.567
176;8;12.121;21;9.545;30;6.061;7;0.884;4;0.433;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;71;1.739
177;13;19.697;34;15.455;70;14.141;71;8.965;47;5.087;16;2.020;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;254;6.221
178;2;3.030;4;1.818;6;1.212;9;1.136;7;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;28;0.686
179;5;7.576;12;5.455;48;9.697;103;13.005;116;12.554;123;15.530;87;17.576;35;15.909;8;12.121;1;8.333;0;0.000;538;13.177
180;11;16.667;50;22.727;111;22.424;191;24.116;254;27.489;245;30.934;159;32.121;69;31.364;14;21.212;0;0.000;0;0.000;1104;27.039
181;3;4.545;7;3.182;5;1.010;5;0.631;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
182;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
183;2;3.030;1;0.455;3;0.606;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
