obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
35;20;30.303;99;45.000;272;54.949;473;59.722;593;64.177;541;68.308;370;74.747;177;80.455;56;84.848;11;91.667;1;100.000;2613;63.997
36;6;9.091;19;8.636;52;10.505;78;9.848;80;8.658;46;5.808;9;1.818;1;0.455;0;0.000;0;0.000;0;0.000;291;7.127
37;24;36.364;107;48.636;296;59.798;528;66.667;661;71.537;548;69.192;325;65.657;136;61.818;35;53.030;4;33.333;0;0.000;2664;65.246
38;13;19.697;36;16.364;92;18.586;183;23.106;262;28.355;254;32.071;155;31.313;54;24.545;9;13.636;1;8.333;0;0.000;1059;25.937
39;14;21.212;25;11.364;32;6.465;22;2.778;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;99;2.425
40;1;1.515;8;3.636;15;3.030;32;4.040;34;3.680;26;3.283;14;2.828;4;1.818;1;1.515;0;0.000;0;0.000;135;3.306
41;2;3.030;13;5.909;32;6.465;53;6.692;50;5.411;26;3.283;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;179;4.384
42;9;13.636;30;13.636;66;13.333;116;14.646;123;13.312;81;10.227;38;7.677;8;3.636;0;0.000;0;0.000;0;0.000;471;11.536
43;18;27.273;65;29.545;124;25.051;158;19.949;128;13.853;51;6.439;10;2.020;0;0.000;0;0.000;0;0.000;0;0.000;554;13.568
44;13;19.697;58;26.364;143;28.889;249;31.439;320;34.632;299;37.753;220;44.444;121;55.000;45;68.182;10;83.333;1;100.000;1479;36.223
45;10;15.152;26;11.818;56;11.313;74;9.343;78;8.442;58;7.323;19;3.838;2;0.909;0;0.000;0;0.000;0;0.000;323;7.911
46;20;30.303;77;35.000;203;41.010;291;36.742;297;32.143;218;27.525;113;22.828;32;14.545;4;6.061;0;0.000;0;0.000;1255;30.737
47;9;13.636;52;23.636;122;24.646;176;22.222;179;19.372;136;17.172;67;13.535;24;10.909;6;9.091;1;8.333;0;0.000;772;18.908
48;22;33.333;92;41.818;231;46.667;364;45.960;427;46.212;377;47.601;236;47.677;102;46.364;25;37.879;4;33.333;0;0.000;1880;46.045
49;12;18.182;49;22.273;130;26.263;256;32.323;375;40.584;389;49.116;291;58.788;146;66.364;50;75.758;10;83.333;1;100.000;1709;41.856
50;44;66.667;153;69.545;357;72.121;588;74.242;711;76.948;634;80.051;422;85.253;199;90.455;63;95.455;12;100.000;1;100.000;3184;77.982
51;9;13.636;22;10.000;37;7.475;33;4.167;18;1.948;6;0.758;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;126;3.086
52;19;28.788;81;36.818;199;40.202;360;45.455;470;50.866;463;58.460;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2154;52.755
53;17;25.758;77;35.000;186;37.576;307;38.763;322;34.848;198;25.000;60;12.121;13;5.909;1;1.515;0;0.000;0;0.000;1181;28.925
54;17;25.758;70;31.818;169;34.141;239;30.177;264;28.571;196;24.747;99;20.000;33;15.000;8;12.121;1;8.333;0;0.000;1096;26.843
55;8;12.121;23;10.455;40;8.081;46;5.808;36;3.896;18;2.273;9;1.818;2;0.909;0;0.000;0;0.000;0;0.000;182;4.458
56;6;9.091;4;1.818;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
57;21;31.818;93;42.273;228;46.061;357;45.076;417;45.130;338;42.677;200;40.404;89;40.455;27;40.909;5;41.667;1;100.000;1776;43.497
58;7;10.606;9;4.091;13;2.626;9;1.136;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;44;1.078
59;5;7.576;8;3.636;10;2.020;6;0.758;5;0.541;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;35;0.857
60;18;27.273;70;31.818;190;38.384;330;41.667;417;45.130;375;47.348;250;50.505;114;51.818;32;48.485;5;41.667;0;0.000;1801;44.110
61;25;37.879;79;35.909;136;27.475;169;21.338;143;15.476;83;10.480;31;6.263;7;3.182;0;0.000;0;0.000;0;0.000;673;16.483
62;3;4.545;2;0.909;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
63;21;31.818;94;42.727;287;57.980;530;66.919;646;69.913;570;71.970;361;72.929;161;73.182;49;74.242;10;83.333;1;100.000;2730;66.863
64;16;24.242;49;22.273;95;19.192;126;15.909;89;9.632;49;6.187;15;3.030;1;0.455;0;0.000;0;0.000;0;0.000;440;10.776
65;13;19.697;29;13.182;62;12.525;96;12.121;130;14.069;164;20.707;148;29.899;88;40.000;32;48.485;8;66.667;0;0.000;770;18.859
66;3;4.545;11;5.000;12;2.424;6;0.758;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;33;0.808
67;16;24.242;60;27.273;157;31.717;257;32.449;286;30.952;216;27.273;110;22.222;33;15.000;3;4.545;0;0.000;0;0.000;1138;27.872
68;13;19.697;21;9.545;24;4.848;20;2.525;10;1.082;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;88;2.155
69;13;19.697;48;21.818;111;22.424;141;17.803;133;14.394;113;14.268;61;12.323;16;7.273;2;3.030;0;0.000;0;0.000;638;15.626
70;10;15.152;22;10.000;24;4.848;13;1.641;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;73;1.788
71;11;16.667;31;14.091;85;17.172;165;20.833;193;20.887;156;19.697;79;15.960;19;8.636;2;3.030;0;0.000;0;0.000;741;18.148
72;28;42.424;124;56.364;290;58.586;451;56.944;516;55.844;416;52.525;252;50.909;109;49.545;31;46.970;6;50.000;1;100.000;2224;54.470
73;19;28.788;53;24.091;170;34.343;344;43.434;491;53.139;476;60.101;332;67.071;165;75.000;55;83.333;11;91.667;1;100.000;2117;51.849
74;20;30.303;52;23.636;138;27.879;230;29.040;317;34.307;328;41.414;232;46.869;108;49.091;28;42.424;3;25.000;0;0.000;1456;35.660
75;15;22.727;55;25.000;145;29.293;242;30.556;324;35.065;297;37.500;189;38.182;75;34.091;17;25.758;2;16.667;0;0.000;1361;33.333
76;12;18.182;46;20.909;107;21.616;190;23.990;273;29.545;254;32.071;148;29.899;53;24.091;3;4.545;0;0.000;0;0.000;1086;26.598
77;36;54.545;114;51.818;242;48.889;392;49.495;462;50.000;391;49.369;246;49.697;100;45.455;28;42.424;3;25.000;0;0.000;2014;49.326
78;21;31.818;65;29.545;120;24.242;145;18.308;142;15.368;106;13.384;55;11.111;18;8.182;3;4.545;0;0.000;0;0.000;675;16.532
79;17;25.758;61;27.727;169;34.141;336;42.424;464;50.216;470;59.343;328;66.263;156;70.909;48;72.727;9;75.000;1;100.000;2059;50.429
80;22;33.333;89;40.455;204;41.212;350;44.192;456;49.351;435;54.924;309;62.424;160;72.727;55;83.333;11;91.667;1;100.000;2092;51.237
81;31;46.970;106;48.182;234;47.273;413;52.146;527;57.035;497;62.753;340;68.687;167;75.909;55;83.333;11;91.667;1;100.000;2382;58.339
82;33;50.000;105;47.727;225;45.455;389;49.116;507;54.870;485;61.237;334;67.475;165;75.000;55;83.333;11;91.667;1;100.000;2310;56.576
83;30;45.455;64;29.091;118;23.838;143;18.056;140;15.152;96;12.121;31;6.263;6;2.727;0;0.000;0;0.000;0;0.000;628;15.381
84;34;51.515;144;65.455;372;75.152;653;82.449;802;86.797;711;89.773;461;93.131;211;95.909;65;98.485;12;100.000;1;100.000;3466;84.889
85;16;24.242;78;35.455;212;42.828;383;48.359;479;51.840;424;53.535;277;55.960;131;59.545;44;66.667;9;75.000;1;100.000;2054;50.306
86;8;12.121;10;4.545;15;3.030;10;1.263;7;0.758;5;0.631;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;57;1.396
87;12;18.182;32;14.545;69;13.939;113;14.268;122;13.203;87;10.985;48;9.697;16;7.273;3;4.545;0;0.000;0;0.000;502;12.295
88;23;34.848;68;30.909;132;26.667;144;18.182;91;9.848;57;7.197;25;5.051;8;3.636;2;3.030;0;0.000;0;0.000;550;13.470
89;17;25.758;74;33.636;193;38.990;358;45.202;458;49.567;419;52.904;245;49.495;98;44.545;25;37.879;3;25.000;0;0.000;1890;46.289
90;14;21.212;62;28.182;120;24.242;194;24.495;267;28.896;285;35.985;220;44.444;121;55.000;45;68.182;10;83.333;1;100.000;1339;32.795
91;36;54.545;89;40.455;155;31.313;185;23.359;153;16.558;72;9.091;24;4.848;4;1.818;0;0.000;0;0.000;0;0.000;718;17.585
92;20;30.303;39;17.727;56;11.313;27;3.409;8;0.866;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;150;3.674
93;10;15.152;19;8.636;18;3.636;9;1.136;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;61;1.494
94;16;24.242;49;22.273;96;19.394;105;13.258;91;9.848;70;8.838;37;7.475;7;3.182;0;0.000;0;0.000;0;0.000;471;11.536
95;22;33.333;66;30.000;176;35.556;318;40.152;397;42.965;327;41.288;161;32.525;51;23.182;9;13.636;1;8.333;0;0.000;1528;37.423
96;15;22.727;43;19.545;60;12.121;65;8.207;56;6.061;22;2.778;7;1.414;1;0.455;0;0.000;0;0.000;0;0.000;269;6.588
97;8;12.121;23;10.455;26;5.253;11;1.389;0;0.000;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;69;1.690
98;14;21.212;54;24.545;76;15.354;80;10.101;72;7.792;43;5.429;17;3.434;6;2.727;1;1.515;0;0.000;0;0.000;363;8.891
99;8;12.121;29;13.182;30;6.061;28;3.535;21;2.273;8;1.010;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;125;3.061
100;3;4.545;10;4.545;24;4.848;13;1.641;2;0.216;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;53;1.298
101;15;22.727;34;15.455;61;12.323;73;9.217;56;6.061;21;2.652;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;266;6.515
102;22;33.333;85;38.636;235;47.475;458;57.828;608;65.801;602;76.010;418;84.444;195;88.636;63;95.455;12;100.000;1;100.000;2699;66.103
103;18;27.273;52;23.636;124;25.051;218;27.525;280;30.303;250;31.566;154;31.111;68;30.909;19;28.788;2;16.667;0;0.000;1185;29.023
104;20;30.303;88;40.000;175;35.354;258;32.576;263;28.463;168;21.212;88;17.778;25;11.364;5;7.576;0;0.000;0;0.000;1090;26.696
105;10;15.152;51;23.182;132;26.667;251;31.692;329;35.606;338;42.677;255;51.515;141;64.091;50;75.758;11;91.667;1;100.000;1569;38.428
106;9;13.636;25;11.364;37;7.475;42;5.303;24;2.597;10;1.263;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;149;3.649
107;11;16.667;29;13.182;61;12.323;90;11.364;104;11.255;96;12.121;60;12.121;21;9.545;2;3.030;0;0.000;0;0.000;474;11.609
108;14;21.212;38;17.273;84;16.970;154;19.444;218;23.593;226;28.535;163;32.929;81;36.818;25;37.879;1;8.333;0;0.000;1004;24.590
109;6;9.091;32;14.545;87;17.576;138;17.424;179;19.372;186;23.485;132;26.667;70;31.818;29;43.939;7;58.333;1;100.000;867;21.234
110;6;9.091;11;5.000;22;4.444;22;2.778;11;1.190;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;74;1.812
111;20;30.303;73;33.182;182;36.768;334;42.172;445;48.160;446;56.313;315;63.636;159;72.273;54;81.818;11;91.667;1;100.000;2040;49.963
112;17;25.758;58;26.364;129;26.061;207;26.136;244;26.407;231;29.167;160;32.323;84;38.182;31;46.970;7;58.333;1;100.000;1169;28.631
113;21;31.818;56;25.455;100;20.202;77;9.722;45;4.870;11;1.389;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;311;7.617
114;19;28.788;64;29.091;155;31.313;243;30.682;253;27.381;189;23.864;111;22.424;48;21.818;12;18.182;1;8.333;0;0.000;1095;26.819
115;6;9.091;3;1.364;3;0.606;4;0.505;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
116;15;22.727;66;30.000;176;35.556;271;34.217;257;27.814;167;21.086;74;14.949;22;10.000;1;1.515;0;0.000;0;0.000;1049;25.692
117;10;15.152;20;9.091;66;13.333;121;15.278;132;14.286;92;11.616;42;8.485;7;3.182;0;0.000;0;0.000;0;0.000;490;12.001
118;5;7.576;0;0.000;2;0.404;3;0.379;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
119;15;22.727;65;29.545;186;37.576;388;48.990;528;57.143;513;64.773;350;70.707;172;78.182;56;84.848;11;91.667;1;100.000;2285;55.964
120;26;39.394;86;39.091;173;34.949;232;29.293;204;22.078;135;17.045;64;12.929;20;9.091;3;4.545;0;0.000;0;0.000;943;23.096
121;22;33.333;84;38.182;235;47.475;459;57.955;653;70.671;648;81.818;443;89.495;207;94.091;64;96.970;12;100.000;1;100.000;2828;69.263
122;9;13.636;25;11.364;32;6.465;19;2.399;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;89;2.180
123;7;10.606;12;5.455;25;5.051;25;3.157;23;2.489;22;2.778;12;2.424;5;2.273;0;0.000;0;0.000;0;0.000;131;3.208
124;27;40.909;115;52.273;313;63.232;549;69.318;691;74.784;632;79.798;413;83.434;188;85.455;58;87.879;11;91.667;1;100.000;2998;73.426
125;9;13.636;31;14.091;85;17.172;182;22.980;276;29.870;290;36.616;193;38.990;86;39.091;21;31.818;2;16.667;0;0.000;1175;28.778
126;4;6.061;9;4.091;15;3.030;7;0.884;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;39;0.955
127;22;33.333;83;37.727;192;38.788;359;45.328;512;55.411;505;63.763;355;71.717;174;79.091;59;89.394;12;100.000;1;100.000;2274;55.694
128;9;13.636;24;10.909;45;9.091;37;4.672;17;1.840;4;0.505;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;137;3.355
129;8;12.121;20;9.091;30;6.061;22;2.778;7;0.758;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;88;2.155
130;0;0.000;2;0.909;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
131;33;50.000;114;51.818;286;57.778;486;61.364;594;64.286;536;67.677;324;65.455;134;60.909;37;56.061;6;50.000;0;0.000;2550;62.454
132;14;21.212;32;14.545;34;6.869;14;1.768;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;97;2.376
133;9;13.636;10;4.545;6;1.212;0;0.000;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;26;0.637
134;13;19.697;35;15.909;72;14.545;113;14.268;99;10.714;70;8.838;42;8.485;18;8.182;4;6.061;0;0.000;0;0.000;466;11.413
135;34;51.515;139;63.182;371;74.949;636;80.303;777;84.091;682;86.111;438;88.485;199;90.455;62;93.939;12;100.000;1;100.000;3351;82.072
136;25;37.879;101;45.909;265;53.535;424;53.535;517;55.952;483;60.985;336;67.879;166;75.455;55;83.333;11;91.667;1;100.000;2384;58.388
137;8;12.121;24;10.909;66;13.333;156;19.697;257;27.814;281;35.480;211;42.626;109;49.545;41;62.121;10;83.333;1;100.000;1164;28.508
138;10;15.152;28;12.727;36;7.273;13;1.641;9;0.974;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;100;2.449
139;17;25.758;45;20.455;70;14.141;67;8.460;44;4.762;13;1.641;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;258;6.319
140;21;31.818;75;34.091;180;36.364;304;38.384;392;42.424;372;46.970;265;53.535;133;60.455;47;71.212;8;66.667;1;100.000;1798;44.036
141;41;62.121;126;57.273;297;60.000;482;60.859;577;62.446;534;67.424;366;73.939;179;81.364;59;89.394;12;100.000;1;100.000;2674;65.491
142;19;28.788;95;43.182;257;51.919;473;59.722;596;64.502;539;68.056;352;71.111;167;75.909;56;84.848;11;91.667;1;100.000;2566;62.846
143;20;30.303;65;29.545;102;20.606;97;12.247;55;5.952;16;2.020;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;357;8.744
144;25;37.879;79;35.909;154;31.111;228;28.788;246;26.623;184;23.232;104;21.010;47;21.364;15;22.727;2;16.667;0;0.000;1084;26.549
145;16;24.242;73;33.182;204;41.212;351;44.318;461;49.892;450;56.818;318;64.242;161;73.182;54;81.818;11;91.667;1;100.000;2100;51.433
146;16;24.242;52;23.636;89;17.980;130;16.414;161;17.424;162;20.455;122;24.646;64;29.091;26;39.394;6;50.000;0;0.000;828;20.279
147;22;33.333;108;49.091;311;62.828;595;75.126;748;80.952;661;83.460;421;85.051;192;87.273;59;89.394;12;100.000;1;100.000;3130;76.659
148;18;27.273;70;31.818;202;40.808;338;42.677;413;44.697;402;50.758;291;58.788;150;68.182;52;78.788;11;91.667;1;100.000;1948;47.710
149;12;18.182;25;11.364;44;8.889;51;6.439;31;3.355;13;1.641;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;179;4.384
150;5;7.576;7;3.182;9;1.818;7;0.884;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;0.784
151;14;21.212;30;13.636;58;11.717;81;10.227;82;8.874;56;7.071;34;6.869;16;7.273;5;7.576;0;0.000;0;0.000;376;9.209
152;18;27.273;60;27.273;132;26.667;189;23.864;218;23.593;182;22.980;100;20.202;43;19.545;10;15.152;1;8.333;0;0.000;953;23.341
153;28;42.424;67;30.455;91;18.384;95;11.995;65;7.035;35;4.419;15;3.030;2;0.909;0;0.000;0;0.000;0;0.000;398;9.748
154;18;27.273;81;36.818;246;49.697;492;62.121;664;71.861;631;79.672;424;85.657;202;91.818;63;95.455;12;100.000;1;100.000;2834;69.410
155;7;10.606;10;4.545;14;2.828;17;2.146;19;2.056;20;2.525;12;2.424;1;0.455;0;0.000;0;0.000;0;0.000;100;2.449
156;22;33.333;76;34.545;158;31.919;279;35.227;389;42.100;391;49.369;292;58.990;151;68.636;53;80.303;11;91.667;1;100.000;1823;44.649
157;17;25.758;31;14.091;56;11.313;53;6.692;53;5.736;41;5.177;25;5.051;8;3.636;1;1.515;0;0.000;0;0.000;285;6.980
158;8;12.121;37;16.818;83;16.768;108;13.636;118;12.771;93;11.742;56;11.313;23;10.455;6;9.091;1;8.333;0;0.000;533;13.054
159;28;42.424;90;40.909;221;44.646;365;46.086;388;41.991;292;36.869;163;32.929;62;28.182;16;24.242;2;16.667;0;0.000;1627;39.848
160;28;42.424;105;47.727;250;50.505;407;51.389;498;53.896;448;56.566;281;56.768;119;54.091;30;45.455;5;41.667;0;0.000;2171;53.172
161;8;12.121;23;10.455;37;7.475;62;7.828;50;5.411;19;2.399;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;202;4.947
162;19;28.788;57;25.909;111;22.424;171;21.591;172;18.615;133;16.793;63;12.727;16;7.273;1;1.515;0;0.000;0;0.000;743;18.197
163;14;21.212;51;23.182;97;19.596;145;18.308;139;15.043;94;11.869;40;8.081;5;2.273;0;0.000;0;0.000;0;0.000;585;14.328
164;10;15.152;31;14.091;46;9.293;44;5.556;18;1.948;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;151;3.698
165;18;27.273;73;33.182;202;40.808;384;48.485;479;51.840;420;53.030;255;51.515;107;48.636;29;43.939;4;33.333;0;0.000;1971;48.273
166;38;57.576;139;63.182;328;66.263;536;67.677;652;70.563;587;74.116;384;77.576;179;81.364;55;83.333;11;91.667;1;100.000;2910;71.271
167;24;36.364;94;42.727;208;42.020;295;37.247;276;29.870;178;22.475;73;14.747;20;9.091;1;1.515;0;0.000;0;0.000;1169;28.631
168;14;21.212;39;17.727;104;21.010;205;25.884;285;30.844;299;37.753;222;44.848;121;55.000;42;63.636;7;58.333;1;100.000;1339;32.795
169;5;7.576;10;4.545;18;3.636;20;2.525;7;0.758;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;62;1.518
170;13;19.697;26;11.818;43;8.687;38;4.798;25;2.706;12;1.515;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;160;3.919
171;9;13.636;17;7.727;8;1.616;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;34;0.833
172;30;45.455;109;49.545;271;54.747;445;56.187;510;55.195;429;54.167;263;53.131;112;50.909;37;56.061;8;66.667;1;100.000;2215;54.249
173;35;53.030;127;57.727;319;64.444;536;67.677;652;70.563;551;69.571;354;71.515;168;76.364;55;83.333;11;91.667;1;100.000;2809;68.797
174;29;43.939;129;58.636;290;58.586;473;59.722;559;60.498;496;62.626;335;67.677;164;74.545;55;83.333;11;91.667;1;100.000;2542;62.258
175;13;19.697;32;14.545;60;12.121;78;9.848;74;8.009;36;4.545;16;3.232;5;2.273;1;1.515;0;0.000;0;0.000;315;7.715
176;17;25.758;41;18.636;75;15.152;58;7.323;20;2.165;7;0.884;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;221;5.413
177;22;33.333;56;25.455;108;21.818;151;19.066;137;14.827;82;10.354;27;5.455;1;0.455;0;0.000;0;0.000;0;0.000;584;14.303
178;4;6.061;14;6.364;24;4.848;45;5.682;41;4.437;27;3.409;11;2.222;1;0.455;0;0.000;0;0.000;0;0.000;167;4.090
179;8;12.121;34;15.455;99;20.000;198;25.000;282;30.519;287;36.237;225;45.455;121;55.000;41;62.121;9;75.000;1;100.000;1305;31.962
