obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
32;11;16.667;24;10.909;48;9.697;30;3.788;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;116;2.841
34;21;31.818;76;34.545;208;42.020;359;45.328;390;42.208;350;44.192;208;42.020;104;47.273;33;50.000;0;0.000;0;0.000;1749;42.836
35;23;34.848;101;45.909;265;53.535;473;59.722;633;68.506;600;75.758;398;80.404;196;89.091;63;95.455;12;100.000;1;100.000;2765;67.720
36;1;1.515;4;1.818;5;1.010;10;1.263;34;3.680;21;2.652;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;77;1.886
37;23;34.848;89;40.455;245;49.495;347;43.813;392;42.424;360;45.455;273;55.152;138;62.727;48;72.727;9;75.000;1;100.000;1925;47.147
38;4;6.061;18;8.182;44;8.889;51;6.439;66;7.143;45;5.682;20;4.040;7;3.182;0;0.000;0;0.000;0;0.000;255;6.245
39;14;21.212;25;11.364;19;3.838;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;58;1.421
40;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
41;7;10.606;13;5.909;13;2.626;11;1.389;8;0.866;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;54;1.323
42;2;3.030;8;3.636;4;0.808;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
43;16;24.242;56;25.455;142;28.687;296;37.374;312;33.766;280;35.354;216;43.636;70;31.818;23;34.848;0;0.000;0;0.000;1411;34.558
44;11;16.667;55;25.000;165;33.333;330;41.667;373;40.368;7;0.884;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;941;23.047
45;5;7.576;11;5.000;6;1.212;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;25;0.612
46;8;12.121;12;5.455;4;0.808;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;25;0.612
47;13;19.697;26;11.818;36;7.273;51;6.439;30;3.247;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;156;3.821
48;22;33.333;92;41.818;194;39.192;312;39.394;388;41.991;384;48.485;276;55.758;133;60.455;44;66.667;10;83.333;1;100.000;1856;45.457
49;12;18.182;46;20.909;110;22.222;165;20.833;206;22.294;179;22.601;117;23.636;23;10.455;0;0.000;0;0.000;0;0.000;858;21.014
50;16;24.242;69;31.364;190;38.384;352;44.444;474;51.299;415;52.399;245;49.495;103;46.818;35;53.030;8;66.667;1;100.000;1908;46.730
51;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
52;15;22.727;59;26.818;173;34.949;330;41.667;460;49.784;441;55.682;264;53.333;98;44.545;18;27.273;0;0.000;0;0.000;1858;45.506
53;11;16.667;55;25.000;165;33.333;293;36.995;268;29.004;122;15.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;914;22.386
54;8;12.121;24;10.909;58;11.717;105;13.258;123;13.312;98;12.374;48;9.697;12;5.455;0;0.000;0;0.000;0;0.000;476;11.658
55;6;9.091;21;9.545;40;8.081;59;7.449;90;9.740;59;7.449;47;9.495;10;4.545;0;0.000;0;0.000;0;0.000;332;8.131
57;9;13.636;29;13.182;37;7.475;27;3.409;7;0.758;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;110;2.694
58;2;3.030;1;0.455;3;0.606;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
60;8;12.121;23;10.455;45;9.091;41;5.177;67;7.251;22;2.778;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;206;5.045
61;12;18.182;34;15.455;49;9.899;48;6.061;22;2.381;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;168;4.115
63;17;25.758;76;34.545;224;45.253;442;55.808;622;67.316;614;77.525;425;85.859;204;92.727;64;96.970;12;100.000;1;100.000;2701;66.152
64;1;1.515;3;1.364;2;0.404;8;1.010;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;0.416
65;5;7.576;8;3.636;13;2.626;18;2.273;18;1.948;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;70;1.714
67;11;16.667;55;25.000;163;32.929;275;34.722;211;22.835;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;718;17.585
68;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
69;12;18.182;20;9.091;35;7.071;28;3.535;18;1.948;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;116;2.841
70;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
71;11;16.667;35;15.909;61;12.323;55;6.944;19;2.056;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;181;4.433
72;29;43.939;87;39.545;207;41.818;319;40.278;380;41.126;305;38.510;197;39.798;98;44.545;31;46.970;5;41.667;1;100.000;1659;40.632
73;11;16.667;55;25.000;147;29.697;220;27.778;217;23.485;133;16.793;40;8.081;2;0.909;0;0.000;0;0.000;0;0.000;825;20.206
74;20;30.303;65;29.545;164;33.131;242;30.556;235;25.433;237;29.924;112;22.626;55;25.000;25;37.879;0;0.000;0;0.000;1155;28.288
75;4;6.061;10;4.545;23;4.646;27;3.409;23;2.489;15;1.894;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;108;2.645
76;14;21.212;34;15.455;63;12.727;62;7.828;85;9.199;22;2.778;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;280;6.858
77;6;9.091;9;4.091;21;4.242;21;2.652;10;1.082;3;0.379;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;71;1.739
78;8;12.121;22;10.000;38;7.677;30;3.788;7;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;105;2.572
79;11;16.667;46;20.909;79;15.960;57;7.197;39;4.221;37;4.672;15;3.030;2;0.909;0;0.000;0;0.000;0;0.000;286;7.005
80;12;18.182;55;25.000;165;33.333;330;41.667;340;36.797;281;35.480;210;42.424;120;54.545;33;50.000;0;0.000;0;0.000;1546;37.864
81;15;22.727;67;30.455;126;25.455;243;30.682;309;33.442;300;37.879;218;44.040;120;54.545;43;65.152;10;83.333;1;100.000;1452;35.562
82;24;36.364;98;44.545;235;47.475;392;49.495;478;51.732;453;57.197;302;61.010;146;66.364;49;74.242;9;75.000;1;100.000;2187;53.564
83;11;16.667;21;9.545;13;2.626;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;45;1.102
84;31;46.970;136;61.818;369;74.545;664;83.838;829;89.719;749;94.571;485;97.980;219;99.545;66;100.000;12;100.000;1;100.000;3561;87.215
85;15;22.727;65;29.545;129;26.061;216;27.273;321;34.740;316;39.899;175;35.354;80;36.364;22;33.333;0;0.000;0;0.000;1339;32.795
87;2;3.030;8;3.636;9;1.818;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
88;13;19.697;26;11.818;20;4.040;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;59;1.445
89;11;16.667;39;17.727;111;22.424;238;30.051;362;39.177;382;48.232;264;53.333;120;54.545;43;65.152;10;83.333;1;100.000;1581;38.722
90;7;10.606;17;7.727;21;4.242;16;2.020;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;67;1.641
91;9;13.636;16;7.273;15;3.030;9;1.136;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;49;1.200
92;15;22.727;51;23.182;89;17.980;81;10.227;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;236;5.780
94;12;18.182;25;11.364;37;7.475;36;4.545;29;3.139;25;3.157;14;2.828;10;4.545;2;3.030;0;0.000;0;0.000;190;4.653
95;3;4.545;8;3.636;14;2.828;25;3.157;23;2.489;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;79;1.935
96;4;6.061;2;0.909;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
97;2;3.030;4;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
99;2;3.030;1;0.455;1;0.202;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
101;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
102;13;19.697;58;26.364;170;34.343;337;42.551;469;50.758;442;55.808;303;61.212;153;69.545;50;75.758;10;83.333;1;100.000;2006;49.131
103;5;7.576;10;4.545;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;0.416
104;6;9.091;25;11.364;57;11.515;103;13.005;87;9.416;81;10.227;39;7.879;0;0.000;0;0.000;0;0.000;0;0.000;398;9.748
105;11;16.667;46;20.909;73;14.747;63;7.955;28;3.030;11;1.389;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;233;5.707
106;5;7.576;5;2.273;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
109;0;0.000;0;0.000;1;0.202;5;0.631;5;0.541;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
111;25;37.879;54;24.545;122;24.646;264;33.333;257;27.814;172;21.717;76;15.354;8;3.636;0;0.000;0;0.000;0;0.000;978;23.953
112;2;3.030;10;4.545;26;5.253;21;2.652;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;63;1.543
113;17;25.758;47;21.364;66;13.333;50;6.313;17;1.840;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;197;4.825
114;6;9.091;6;2.727;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;0.367
115;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
116;11;16.667;23;10.455;31;6.263;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;66;1.616
117;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
119;19;28.788;63;28.636;162;32.727;306;38.636;358;38.745;328;41.414;226;45.657;120;54.545;45;68.182;10;83.333;1;100.000;1638;40.118
120;14;21.212;63;28.636;102;20.606;58;7.323;56;6.061;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;293;7.176
121;17;25.758;51;23.182;112;22.626;144;18.182;208;22.511;196;24.747;140;28.283;52;23.636;11;16.667;0;0.000;0;0.000;931;22.802
124;30;45.455;136;61.818;361;72.929;519;65.530;657;71.104;616;77.778;397;80.202;184;83.636;61;92.424;11;91.667;1;100.000;2973;72.814
125;11;16.667;44;20.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;56;1.372
127;15;22.727;59;26.818;132;26.667;126;15.909;82;8.874;20;2.525;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;434;10.629
128;5;7.576;20;9.091;27;5.455;33;4.167;28;3.030;46;5.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;159;3.894
129;11;16.667;39;17.727;52;10.505;55;6.944;40;4.329;13;1.641;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;210;5.143
131;12;18.182;21;9.545;7;1.414;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;41;1.004
132;11;16.667;29;13.182;43;8.687;23;2.904;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;108;2.645
134;8;12.121;10;4.545;18;3.636;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;42;1.029
135;29;43.939;105;47.727;270;54.545;423;53.409;469;50.758;482;60.859;332;67.071;141;64.091;45;68.182;10;83.333;1;100.000;2307;56.503
136;21;31.818;64;29.091;168;33.939;330;41.667;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2069;50.674
137;1;1.515;0;0.000;2;0.404;6;0.758;4;0.433;3;0.379;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;17;0.416
138;15;22.727;25;11.364;45;9.091;92;11.616;61;6.602;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;246;6.025
139;3;4.545;2;0.909;3;0.606;1;0.126;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
140;30;45.455;47;21.364;118;23.838;218;27.525;267;28.896;131;16.540;14;2.828;0;0.000;0;0.000;0;0.000;0;0.000;825;20.206
141;16;24.242;51;23.182;90;18.182;161;20.328;238;25.758;202;25.505;102;20.606;24;10.909;0;0.000;0;0.000;0;0.000;884;21.651
142;27;40.909;92;41.818;207;41.818;349;44.066;409;44.264;406;51.263;287;57.980;135;61.364;45;68.182;10;83.333;1;100.000;1968;48.200
143;19;28.788;27;12.273;36;7.273;50;6.313;39;4.221;56;7.071;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;227;5.560
144;11;16.667;37;16.818;66;13.333;88;11.111;69;7.468;28;3.535;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;304;7.446
145;12;18.182;55;25.000;166;33.535;328;41.414;410;44.372;371;46.843;258;52.121;131;59.545;46;69.697;9;75.000;1;100.000;1787;43.767
146;3;4.545;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
147;22;33.333;97;44.091;269;54.343;513;64.773;672;72.727;623;78.662;427;86.263;196;89.091;64;96.970;12;100.000;1;100.000;2896;70.928
148;4;6.061;7;3.182;12;2.424;11;1.389;13;1.407;3;0.379;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;51;1.249
149;4;6.061;13;5.909;24;4.848;30;3.788;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;77;1.886
151;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
152;9;13.636;31;14.091;52;10.505;62;7.828;41;4.437;11;1.389;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;207;5.070
153;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
154;25;37.879;74;33.636;201;40.606;358;45.202;453;49.026;380;47.980;291;58.788;130;59.091;45;68.182;9;75.000;1;100.000;1967;48.175
155;0;0.000;1;0.455;3;0.606;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
156;18;27.273;62;28.182;108;21.818;179;22.601;202;21.861;119;15.025;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;692;16.948
158;4;6.061;9;4.091;18;3.636;18;2.273;15;1.623;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;70;1.714
159;21;31.818;90;40.909;167;33.737;252;31.818;237;25.649;147;18.561;65;13.131;10;4.545;0;0.000;0;0.000;0;0.000;989;24.222
160;22;33.333;55;25.000;125;25.253;222;28.030;275;29.762;213;26.894;83;16.768;18;8.182;0;0.000;0;0.000;0;0.000;1013;24.810
161;4;6.061;3;1.364;2;0.404;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
162;11;16.667;55;25.000;166;33.535;307;38.763;401;43.398;382;48.232;242;48.889;94;42.727;28;42.424;4;33.333;0;0.000;1690;41.391
163;0;0.000;1;0.455;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
164;0;0.000;2;0.909;6;1.212;15;1.894;29;3.139;32;4.040;18;3.636;7;3.182;0;0.000;0;0.000;0;0.000;109;2.670
165;12;18.182;58;26.364;127;25.657;170;21.465;169;18.290;134;16.919;98;19.798;49;22.273;23;34.848;5;41.667;1;100.000;846;20.720
166;16;24.242;70;31.818;176;35.556;333;42.045;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2081;50.967
167;11;16.667;56;25.455;101;20.404;95;11.995;49;5.303;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;318;7.788
168;4;6.061;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
170;7;10.606;11;5.000;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
171;1;1.515;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
172;13;19.697;34;15.455;61;12.323;94;11.869;102;11.039;80;10.101;20;4.040;0;0.000;0;0.000;0;0.000;0;0.000;404;9.895
173;24;36.364;100;45.455;209;42.222;336;42.424;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2155;52.780
174;23;34.848;99;45.000;257;51.919;387;48.864;402;43.506;361;45.581;214;43.232;98;44.545;21;31.818;0;0.000;0;0.000;1862;45.604
176;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
177;19;28.788;39;17.727;77;15.556;77;9.722;47;5.087;22;2.778;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;286;7.005
179;4;6.061;9;4.091;10;2.020;5;0.631;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;0.710
180;9;13.636;20;9.091;26;5.253;15;1.894;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;70;1.714
181;2;3.030;6;2.727;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
182;1;1.515;0;0.000;2;0.404;3;0.379;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
184;20;30.303;54;24.545;97;19.596;169;21.338;160;17.316;99;12.500;42;8.485;7;3.182;0;0.000;0;0.000;0;0.000;648;15.871
185;13;19.697;55;25.000;150;30.303;268;33.838;359;38.853;244;30.808;81;16.364;20;9.091;0;0.000;0;0.000;0;0.000;1190;29.145
186;11;16.667;19;8.636;35;7.071;36;4.545;13;1.407;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;114;2.792
187;18;27.273;83;37.727;239;48.283;467;58.965;624;67.532;563;71.086;356;71.919;169;76.818;54;81.818;11;91.667;1;100.000;2585;63.311
188;22;33.333;65;29.545;122;24.646;110;13.889;83;8.983;50;6.313;22;4.444;0;0.000;0;0.000;0;0.000;0;0.000;474;11.609
189;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
190;21;31.818;89;40.455;181;36.566;315;39.773;425;45.996;405;51.136;309;62.424;155;70.455;53;80.303;11;91.667;1;100.000;1965;48.126
191;3;4.545;3;1.364;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
192;6;9.091;20;9.091;23;4.646;11;1.389;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;60;1.470
194;3;4.545;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
195;21;31.818;88;40.000;225;45.455;370;46.717;450;48.701;394;49.747;237;47.879;95;43.182;23;34.848;4;33.333;0;0.000;1907;46.706
196;1;1.515;1;0.455;2;0.404;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
197;25;37.879;74;33.636;158;31.919;260;32.828;296;32.035;226;28.535;95;19.192;28;12.727;0;0.000;0;0.000;0;0.000;1162;28.459
198;11;16.667;16;7.273;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
201;18;27.273;63;28.636;119;24.040;206;26.010;282;30.519;301;38.005;201;40.606;92;41.818;21;31.818;0;0.000;0;0.000;1303;31.913
202;6;9.091;27;12.273;88;17.778;183;23.106;284;30.736;313;39.520;221;44.646;108;49.091;41;62.121;7;58.333;1;100.000;1279;31.325
203;21;31.818;63;28.636;100;20.202;156;19.697;138;14.935;44;5.556;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;522;12.785
205;23;34.848;70;31.818;113;22.828;141;17.803;84;9.091;46;5.808;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;481;11.781
207;16;24.242;75;34.091;228;46.061;329;41.540;293;31.710;315;39.773;212;42.828;120;54.545;45;68.182;10;83.333;1;100.000;1644;40.265
212;2;3.030;10;4.545;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
213;12;18.182;39;17.727;88;17.778;199;25.126;256;27.706;244;30.808;154;31.111;56;25.455;10;15.152;0;0.000;0;0.000;1058;25.912
214;13;19.697;30;13.636;38;7.677;19;2.399;8;0.866;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;111;2.719
215;13;19.697;57;25.909;124;25.051;245;30.934;347;37.554;358;45.202;256;51.717;115;52.273;37;56.061;5;41.667;0;0.000;1557;38.134
216;23;34.848;79;35.909;200;40.404;260;32.828;317;34.307;319;40.278;251;50.707;120;54.545;44;66.667;8;66.667;1;100.000;1622;39.726
217;26;39.394;92;41.818;241;48.687;440;55.556;591;63.961;573;72.348;390;78.788;178;80.909;50;75.758;10;83.333;1;100.000;2592;63.483
