obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
12;0;0.000;1;0.455;0;0.000;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
13;15;22.727;61;27.727;186;37.576;348;43.939;454;49.134;436;55.051;299;60.404;145;65.909;48;72.727;10;83.333;1;100.000;2003;49.057
14;13;19.697;58;26.364;152;30.707;267;33.712;315;34.091;250;31.566;131;26.465;36;16.364;5;7.576;0;0.000;0;0.000;1227;30.051
15;1;1.515;3;1.364;4;0.808;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
16;5;7.576;13;5.909;30;6.061;33;4.167;29;3.139;23;2.904;12;2.424;6;2.727;1;1.515;0;0.000;0;0.000;152;3.723
17;4;6.061;14;6.364;33;6.667;45;5.682;32;3.463;30;3.788;21;4.242;10;4.545;0;0.000;0;0.000;0;0.000;189;4.629
18;4;6.061;14;6.364;32;6.465;29;3.662;15;1.623;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;95;2.327
19;4;6.061;8;3.636;11;2.222;8;1.010;8;0.866;5;0.631;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;45;1.102
20;3;4.545;3;1.364;6;1.212;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;13;0.318
21;3;4.545;5;2.273;4;0.808;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;0.343
22;12;18.182;40;18.182;109;22.020;209;26.389;283;30.628;275;34.722;191;38.586;82;37.273;21;31.818;3;25.000;0;0.000;1225;30.002
23;11;16.667;19;8.636;29;5.859;45;5.682;52;5.628;36;4.545;18;3.636;6;2.727;1;1.515;1;8.333;0;0.000;218;5.339
24;4;6.061;12;5.455;28;5.657;44;5.556;66;7.143;63;7.955;42;8.485;18;8.182;7;10.606;1;8.333;0;0.000;285;6.980
25;8;12.121;11;5.000;9;1.818;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
26;7;10.606;7;3.182;15;3.030;18;2.273;3;0.325;3;0.379;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;54;1.323
27;8;12.121;27;12.273;73;14.747;123;15.530;142;15.368;87;10.985;41;8.283;15;6.818;2;3.030;0;0.000;0;0.000;518;12.687
29;3;4.545;6;2.727;18;3.636;31;3.914;32;3.463;32;4.040;22;4.444;12;5.455;5;7.576;1;8.333;0;0.000;162;3.968
30;2;3.030;8;3.636;15;3.030;44;5.556;78;8.442;85;10.732;65;13.131;25;11.364;2;3.030;0;0.000;0;0.000;324;7.935
31;2;3.030;11;5.000;10;2.020;12;1.515;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;38;0.931
32;2;3.030;12;5.455;17;3.434;12;1.515;3;0.325;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;47;1.151
33;3;4.545;4;1.818;8;1.616;9;1.136;8;0.866;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;34;0.833
34;10;15.152;41;18.636;67;13.535;90;11.364;81;8.766;46;5.808;13;2.626;1;0.455;0;0.000;0;0.000;0;0.000;349;8.548
35;10;15.152;45;20.455;146;29.495;257;32.449;342;37.013;322;40.657;230;46.465;113;51.364;38;57.576;9;75.000;1;100.000;1513;37.056
36;0;0.000;1;0.455;3;0.606;5;0.631;4;0.433;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;0.343
37;12;18.182;61;27.727;170;34.343;282;35.606;304;32.900;210;26.515;98;19.798;22;10.000;4;6.061;1;8.333;0;0.000;1164;28.508
38;2;3.030;12;5.455;40;8.081;85;10.732;99;10.714;65;8.207;30;6.061;9;4.091;1;1.515;0;0.000;0;0.000;343;8.401
39;3;4.545;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
40;0;0.000;1;0.455;1;0.202;1;0.126;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
41;1;1.515;4;1.818;7;1.414;6;0.758;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
42;3;4.545;7;3.182;7;1.414;6;0.758;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
43;4;6.061;16;7.273;29;5.859;29;3.662;9;0.974;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;88;2.155
44;10;15.152;25;11.364;58;11.717;120;15.152;207;22.403;228;28.788;159;32.121;63;28.636;11;16.667;1;8.333;0;0.000;882;21.602
45;2;3.030;2;0.909;4;0.808;4;0.505;2;0.216;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;15;0.367
46;13;19.697;62;28.182;106;21.414;127;16.035;123;13.312;77;9.722;25;5.051;3;1.364;0;0.000;0;0.000;0;0.000;536;13.128
47;6;9.091;22;10.000;16;3.232;18;2.273;19;2.056;13;1.641;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;96;2.351
48;6;9.091;28;12.727;65;13.131;107;13.510;123;13.312;90;11.364;38;7.677;8;3.636;0;0.000;0;0.000;0;0.000;465;11.389
49;7;10.606;21;9.545;59;11.919;121;15.278;155;16.775;145;18.308;98;19.798;46;20.909;11;16.667;1;8.333;0;0.000;664;16.263
50;26;39.394;108;49.091;255;51.515;444;56.061;551;59.632;496;62.626;340;68.687;166;75.455;55;83.333;11;91.667;1;100.000;2453;60.078
51;3;4.545;5;2.273;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
52;13;19.697;50;22.727;144;29.091;265;33.460;339;36.688;290;36.616;174;35.152;68;30.909;16;24.242;1;8.333;0;0.000;1360;33.309
53;13;19.697;60;27.273;131;26.465;141;17.803;67;7.251;19;2.399;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;434;10.629
54;4;6.061;17;7.727;31;6.263;29;3.662;20;2.165;9;1.136;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;112;2.743
55;2;3.030;5;2.273;2;0.404;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
56;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
57;12;18.182;35;15.909;66;13.333;85;10.732;61;6.602;24;3.030;3;0.606;1;0.455;0;0.000;0;0.000;0;0.000;287;7.029
58;1;1.515;3;1.364;1;0.202;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
59;0;0.000;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
60;4;6.061;19;8.636;42;8.485;79;9.975;97;10.498;94;11.869;53;10.707;20;9.091;2;3.030;0;0.000;0;0.000;410;10.042
61;7;10.606;19;8.636;25;5.051;30;3.788;25;2.706;13;1.641;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;122;2.988
62;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
63;10;15.152;58;26.364;157;31.717;245;30.934;287;31.061;227;28.662;131;26.465;51;23.182;15;22.727;2;16.667;0;0.000;1183;28.974
64;4;6.061;14;6.364;16;3.232;13;1.641;6;0.649;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;54;1.323
65;2;3.030;1;0.455;5;1.010;10;1.263;11;1.190;9;1.136;6;1.212;2;0.909;0;0.000;0;0.000;0;0.000;46;1.127
66;1;1.515;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
67;5;7.576;22;10.000;61;12.323;106;13.384;101;10.931;61;7.702;23;4.646;4;1.818;0;0.000;0;0.000;0;0.000;383;9.380
68;5;7.576;3;1.364;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;12;0.294
69;5;7.576;9;4.091;4;0.808;6;0.758;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
70;2;3.030;6;2.727;2;0.404;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
71;2;3.030;10;4.545;11;2.222;18;2.273;10;1.082;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;52;1.274
72;14;21.212;70;31.818;138;27.879;191;24.116;201;21.753;148;18.687;76;15.354;27;12.273;5;7.576;0;0.000;0;0.000;870;21.308
73;6;9.091;31;14.091;108;21.818;238;30.051;363;39.286;380;47.980;289;58.384;150;68.182;53;80.303;11;91.667;1;100.000;1630;39.922
74;8;12.121;17;7.727;49;9.899;85;10.732;101;10.931;71;8.965;28;5.657;5;2.273;0;0.000;0;0.000;0;0.000;364;8.915
75;5;7.576;22;10.000;53;10.707;82;10.354;87;9.416;60;7.576;22;4.444;4;1.818;0;0.000;0;0.000;0;0.000;335;8.205
76;5;7.576;17;7.727;45;9.091;85;10.732;84;9.091;44;5.556;14;2.828;1;0.455;0;0.000;0;0.000;0;0.000;295;7.225
77;16;24.242;41;18.636;83;16.768;131;16.540;171;18.506;160;20.202;100;20.202;38;17.273;6;9.091;0;0.000;0;0.000;746;18.271
78;6;9.091;16;7.273;13;2.626;16;2.020;18;1.948;11;1.389;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;84;2.057
79;7;10.606;19;8.636;62;12.525;153;19.318;228;24.675;206;26.010;110;22.222;38;17.273;10;15.152;1;8.333;0;0.000;834;20.426
80;16;24.242;47;21.364;97;19.596;165;20.833;192;20.779;166;20.960;100;20.202;39;17.727;10;15.152;1;8.333;0;0.000;833;20.402
81;15;22.727;53;24.091;122;24.646;223;28.157;293;31.710;282;35.606;195;39.394;87;39.545;25;37.879;5;41.667;0;0.000;1300;31.839
82;12;18.182;40;18.182;113;22.828;235;29.672;353;38.203;370;46.717;258;52.121;123;55.909;34;51.515;3;25.000;0;0.000;1541;37.742
83;7;10.606;22;10.000;33;6.667;32;4.040;21;2.273;12;1.515;5;1.010;1;0.455;0;0.000;0;0.000;0;0.000;133;3.257
84;28;42.424;125;56.818;333;67.273;593;74.874;750;81.169;682;86.111;451;91.111;210;95.455;65;98.485;12;100.000;1;100.000;3250;79.598
85;12;18.182;53;24.091;122;24.646;159;20.076;145;15.693;98;12.374;44;8.889;12;5.455;3;4.545;1;8.333;0;0.000;649;15.895
87;2;3.030;3;1.364;8;1.616;17;2.146;12;1.299;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;45;1.102
88;6;9.091;20;9.091;24;4.848;10;1.263;4;0.433;3;0.379;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;69;1.690
89;8;12.121;33;15.000;81;16.364;130;16.414;157;16.991;114;14.394;41;8.283;8;3.636;2;3.030;0;0.000;0;0.000;574;14.058
90;9;13.636;16;7.273;45;9.091;103;13.005;158;17.100;166;20.960;118;23.838;52;23.636;11;16.667;1;8.333;0;0.000;679;16.630
91;9;13.636;33;15.000;47;9.495;34;4.293;19;2.056;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;145;3.551
92;7;10.606;7;3.182;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
93;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
94;2;3.030;12;5.455;15;3.030;11;1.389;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;45;1.102
95;4;6.061;23;10.455;57;11.515;95;11.995;95;10.281;54;6.818;14;2.828;3;1.364;1;1.515;0;0.000;0;0.000;346;8.474
96;7;10.606;6;2.727;2;0.404;2;0.253;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
97;2;3.030;5;2.273;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
98;3;4.545;6;2.727;7;1.414;6;0.758;3;0.325;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;27;0.661
99;0;0.000;3;1.364;3;0.606;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
100;1;1.515;3;1.364;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
101;6;9.091;8;3.636;12;2.424;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;0.784
102;11;16.667;56;25.455;163;32.929;290;36.616;369;39.935;346;43.687;234;47.273;119;54.091;42;63.636;8;66.667;1;100.000;1639;40.142
103;4;6.061;15;6.818;38;7.677;73;9.217;80;8.658;50;6.313;17;3.434;3;1.364;0;0.000;0;0.000;0;0.000;280;6.858
104;11;16.667;35;15.909;79;15.960;103;13.005;73;7.900;41;5.177;13;2.626;4;1.818;0;0.000;0;0.000;0;0.000;359;8.793
105;5;7.576;11;5.000;34;6.869;61;7.702;98;10.606;112;14.141;101;20.404;62;28.182;25;37.879;7;58.333;1;100.000;517;12.662
106;2;3.030;5;2.273;8;1.616;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
107;1;1.515;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
108;3;4.545;5;2.273;16;3.232;27;3.409;38;4.113;30;3.788;15;3.030;3;1.364;0;0.000;0;0.000;0;0.000;137;3.355
109;3;4.545;6;2.727;9;1.818;23;2.904;21;2.273;19;2.399;17;3.434;9;4.091;2;3.030;0;0.000;0;0.000;109;2.670
110;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
111;9;13.636;20;9.091;56;11.313;122;15.404;193;20.887;210;26.515;168;33.939;86;39.091;30;45.455;5;41.667;0;0.000;899;22.018
112;4;6.061;9;4.091;18;3.636;9;1.136;9;0.974;5;0.631;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;55;1.347
113;8;12.121;20;9.091;13;2.626;5;0.631;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;47;1.151
114;8;12.121;21;9.545;47;9.495;39;4.924;23;2.489;12;1.515;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;151;3.698
116;11;16.667;41;18.636;53;10.707;45;5.682;24;2.597;12;1.515;2;0.404;1;0.455;0;0.000;0;0.000;0;0.000;189;4.629
117;1;1.515;6;2.727;21;4.242;29;3.662;21;2.273;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;86;2.106
119;7;10.606;33;15.000;115;23.232;242;30.556;340;36.797;333;42.045;242;48.889;125;56.818;44;66.667;9;75.000;1;100.000;1491;36.517
120;13;19.697;29;13.182;39;7.879;34;4.293;27;2.922;15;1.894;5;1.010;1;0.455;0;0.000;0;0.000;0;0.000;163;3.992
121;8;12.121;30;13.636;103;20.808;239;30.177;371;40.152;415;52.399;313;63.232;162;73.636;55;83.333;11;91.667;1;100.000;1708;41.832
122;4;6.061;14;6.364;6;1.212;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;28;0.686
123;0;0.000;0;0.000;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
124;20;30.303;83;37.727;217;43.838;398;50.253;521;56.385;494;62.374;339;68.485;167;75.909;55;83.333;11;91.667;1;100.000;2306;56.478
125;3;4.545;16;7.273;51;10.303;106;13.384;135;14.610;101;12.753;52;10.505;13;5.909;1;1.515;0;0.000;0;0.000;478;11.707
127;8;12.121;25;11.364;59;11.919;141;17.803;207;22.403;219;27.652;174;35.152;95;43.182;39;59.091;9;75.000;1;100.000;977;23.928
128;3;4.545;7;3.182;8;1.616;4;0.505;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
129;1;1.515;2;0.909;0;0.000;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
131;14;21.212;65;29.545;145;29.293;207;26.136;240;25.974;186;23.485;96;19.394;28;12.727;3;4.545;0;0.000;0;0.000;984;24.100
132;3;4.545;4;1.818;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
133;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
134;3;4.545;3;1.364;3;0.606;5;0.631;5;0.541;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
135;17;25.758;77;35.000;198;40.000;366;46.212;458;49.567;426;53.788;276;55.758;136;61.818;43;65.152;9;75.000;1;100.000;2007;49.155
136;20;30.303;84;38.182;185;37.374;332;41.919;438;47.403;421;53.157;276;55.758;127;57.727;38;57.576;6;50.000;0;0.000;1927;47.196
137;0;0.000;2;0.909;10;2.020;24;3.030;43;4.654;43;5.429;31;6.263;18;8.182;6;9.091;1;8.333;0;0.000;178;4.360
138;3;4.545;5;2.273;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
139;3;4.545;8;3.636;7;1.414;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
140;11;16.667;29;13.182;49;9.899;50;6.313;48;5.195;30;3.788;17;3.434;5;2.273;1;1.515;0;0.000;0;0.000;240;5.878
141;20;30.303;45;20.455;90;18.182;163;20.581;217;23.485;225;28.409;188;37.980;106;48.182;42;63.636;10;83.333;1;100.000;1107;27.112
142;10;15.152;55;25.000;134;27.071;245;30.934;273;29.545;219;27.652;113;22.828;37;16.818;7;10.606;0;0.000;0;0.000;1093;26.770
143;11;16.667;24;10.909;18;3.636;19;2.399;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;76;1.861
144;11;16.667;29;13.182;57;11.515;74;9.343;52;5.628;23;2.904;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;251;6.147
145;10;15.152;36;16.364;86;17.374;150;18.939;193;20.887;190;23.990;130;26.263;60;27.273;18;27.273;6;50.000;1;100.000;880;21.553
146;3;4.545;6;2.727;6;1.212;3;0.379;3;0.325;2;0.253;2;0.404;1;0.455;0;0.000;0;0.000;0;0.000;26;0.637
147;12;18.182;66;30.000;219;44.242;409;51.641;484;52.381;419;52.904;268;54.141;121;55.000;39;59.091;8;66.667;1;100.000;2046;50.110
148;8;12.121;40;18.182;87;17.576;130;16.414;135;14.610;108;13.636;65;13.131;24;10.909;6;9.091;1;8.333;0;0.000;604;14.793
149;0;0.000;4;1.818;11;2.222;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
151;4;6.061;3;1.364;3;0.606;3;0.379;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
152;6;9.091;14;6.364;31;6.263;62;7.828;78;8.442;75;9.470;44;8.889;14;6.364;1;1.515;0;0.000;0;0.000;325;7.960
153;8;12.121;15;6.818;25;5.051;18;2.273;7;0.758;4;0.505;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;78;1.910
154;12;18.182;59;26.818;169;34.141;336;42.424;476;51.515;470;59.343;332;67.071;165;75.000;55;83.333;11;91.667;1;100.000;2086;51.090
155;0;0.000;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
156;10;15.152;28;12.727;89;17.980;172;21.717;223;24.134;218;27.525;158;31.919;79;35.909;23;34.848;4;33.333;0;0.000;1004;24.590
157;4;6.061;1;0.455;1;0.202;1;0.126;0;0.000;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
158;2;3.030;4;1.818;9;1.818;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;20;0.490
159;17;25.758;48;21.818;93;18.788;102;12.879;83;8.983;64;8.081;30;6.061;7;3.182;1;1.515;0;0.000;0;0.000;445;10.899
160;13;19.697;55;25.000;127;25.657;199;25.126;206;22.294;145;18.308;62;12.525;18;8.182;2;3.030;0;0.000;0;0.000;827;20.255
161;2;3.030;2;0.909;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
162;5;7.576;8;3.636;22;4.444;37;4.672;37;4.004;23;2.904;7;1.414;1;0.455;0;0.000;0;0.000;0;0.000;140;3.429
163;4;6.061;7;3.182;16;3.232;24;3.030;11;1.190;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;64;1.567
164;5;7.576;10;4.545;11;2.222;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;27;0.661
165;11;16.667;53;24.091;127;25.657;200;25.253;204;22.078;165;20.833;93;18.788;35;15.909;8;12.121;1;8.333;0;0.000;897;21.969
166;29;43.939;95;43.182;242;48.889;404;51.010;505;54.654;473;59.722;331;66.869;165;75.000;55;83.333;11;91.667;1;100.000;2311;56.601
167;11;16.667;52;23.636;102;20.606;109;13.763;88;9.524;39;4.924;11;2.222;1;0.455;0;0.000;0;0.000;0;0.000;413;10.115
168;2;3.030;15;6.818;32;6.465;50;6.313;77;8.333;72;9.091;47;9.495;17;7.727;4;6.061;0;0.000;0;0.000;316;7.739
169;0;0.000;4;1.818;2;0.404;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
170;2;3.030;4;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
171;2;3.030;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
172;12;18.182;43;19.545;76;15.354;103;13.005;109;11.797;99;12.500;52;10.505;11;5.000;2;3.030;0;0.000;0;0.000;507;12.417
173;20;30.303;98;44.545;265;53.535;440;55.556;528;57.143;484;61.111;332;67.071;165;75.000;55;83.333;11;91.667;1;100.000;2399;58.756
174;25;37.879;68;30.909;143;28.889;238;30.051;329;35.606;338;42.677;252;50.909;128;58.182;48;72.727;10;83.333;1;100.000;1580;38.697
175;1;1.515;3;1.364;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
176;4;6.061;11;5.000;6;1.212;1;0.126;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
177;8;12.121;21;9.545;39;7.879;28;3.535;12;1.299;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;112;2.743
178;0;0.000;2;0.909;3;0.606;3;0.379;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
179;1;1.515;5;2.273;18;3.636;31;3.914;38;4.113;40;5.051;29;5.859;7;3.182;1;1.515;0;0.000;0;0.000;170;4.164
180;7;10.606;33;15.000;60;12.121;120;15.152;155;16.775;122;15.404;64;12.929;18;8.182;1;1.515;0;0.000;0;0.000;580;14.205
181;2;3.030;1;0.455;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
182;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
183;1;1.515;1;0.455;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
184;6;9.091;16;7.273;45;9.091;78;9.848;123;13.312;114;14.394;64;12.929;23;10.455;4;6.061;0;0.000;0;0.000;473;11.585
185;3;4.545;7;3.182;7;1.414;13;1.641;18;1.948;7;0.884;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;58;1.421
186;14;21.212;46;20.909;92;18.586;102;12.879;58;6.277;16;2.020;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;330;8.082
187;12;18.182;61;27.727;162;32.727;261;32.955;252;27.273;171;21.591;80;16.162;21;9.545;4;6.061;0;0.000;0;0.000;1024;25.080
