obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
18;11;16.667;13;5.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
20;4;6.061;4;1.818;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
22;2;3.030;9;4.091;11;2.222;9;1.136;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;33;0.808
30;1;1.515;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
32;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
34;12;18.182;56;25.455;79;15.960;118;14.899;120;12.987;80;10.101;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;465;11.389
35;12;18.182;44;20.000;123;24.848;233;29.419;321;34.740;340;42.929;261;52.727;118;53.636;43;65.152;9;75.000;1;100.000;1505;36.860
36;0;0.000;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
37;12;18.182;27;12.273;48;9.697;113;14.268;156;16.883;151;19.066;108;21.818;68;30.909;20;30.303;5;41.667;0;0.000;708;17.340
38;0;0.000;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
39;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
43;3;4.545;17;7.727;24;4.848;57;7.197;52;5.628;28;3.535;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;181;4.433
44;11;16.667;55;25.000;37;7.475;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;103;2.523
47;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
48;3;4.545;9;4.091;31;6.263;75;9.470;112;12.121;122;15.404;72;14.545;14;6.364;0;0.000;0;0.000;0;0.000;438;10.727
49;4;6.061;10;4.545;21;4.242;33;4.167;15;1.623;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;83;2.033
50;10;15.152;38;17.273;83;16.768;96;12.121;90;9.740;58;7.323;54;10.909;4;1.818;0;0.000;0;0.000;0;0.000;433;10.605
52;11;16.667;55;25.000;137;27.677;155;19.571;115;12.446;11;1.389;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;484;11.854
53;11;16.667;32;14.545;23;4.646;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;68;1.665
55;0;0.000;0;0.000;1;0.202;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
60;1;1.515;1;0.455;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
61;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
63;12;18.182;64;29.091;191;38.586;344;43.434;453;49.026;408;51.515;284;57.374;152;69.091;45;68.182;10;83.333;1;100.000;1964;48.102
67;11;16.667;27;12.273;19;3.838;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;57;1.396
71;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
72;5;7.576;11;5.000;22;4.444;24;3.030;27;2.922;7;0.884;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;98;2.400
73;11;16.667;16;7.273;9;1.818;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;39;0.955
74;6;9.091;19;8.636;21;4.242;31;3.914;22;2.381;23;2.904;4;0.808;0;0.000;0;0.000;0;0.000;0;0.000;126;3.086
76;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
79;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
80;11;16.667;55;25.000;58;11.717;121;15.278;210;22.727;215;27.146;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;670;16.410
81;2;3.030;20;9.091;46;9.293;94;11.869;141;15.260;154;19.444;114;23.030;64;29.091;21;31.818;6;50.000;0;0.000;662;16.214
82;9;13.636;32;14.545;92;18.586;150;18.939;206;22.294;152;19.192;70;14.141;5;2.273;0;0.000;0;0.000;0;0.000;716;17.536
83;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
84;30;45.455;130;59.091;335;67.677;627;79.167;794;85.931;728;91.919;475;95.960;214;97.273;65;98.485;12;100.000;1;100.000;3411;83.542
85;3;4.545;19;8.636;52;10.505;47;5.934;55;5.952;16;2.020;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;192;4.702
89;2;3.030;13;5.909;45;9.091;67;8.460;102;11.039;140;17.677;134;27.071;85;38.636;35;53.030;7;58.333;1;100.000;631;15.454
92;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
102;11;16.667;55;25.000;124;25.051;176;22.222;170;18.398;112;14.141;68;13.737;17;7.727;0;0.000;0;0.000;0;0.000;733;17.952
104;0;0.000;3;1.364;2;0.404;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
105;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
111;2;3.030;13;5.909;7;1.414;10;1.263;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;35;0.857
116;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
119;7;10.606;30;13.636;65;13.131;138;17.424;197;21.320;192;24.242;122;24.646;70;31.818;1;1.515;0;0.000;0;0.000;822;20.132
120;8;12.121;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
121;3;4.545;10;4.545;28;5.657;36;4.545;13;1.407;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;91;2.229
124;30;45.455;82;37.273;215;43.434;382;48.232;397;42.965;413;52.146;294;59.394;111;50.455;36;54.545;8;66.667;1;100.000;1969;48.224
127;4;6.061;2;0.909;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
128;0;0.000;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
129;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
132;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
134;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
135;13;19.697;38;17.273;87;17.576;168;21.212;188;20.346;210;26.515;155;31.313;83;37.727;34;51.515;8;66.667;1;100.000;985;24.124
136;11;16.667;55;25.000;165;33.333;330;41.667;462;50.000;462;58.333;303;61.212;133;60.455;36;54.545;9;75.000;1;100.000;1967;48.175
138;1;1.515;4;1.818;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
140;4;6.061;19;8.636;34;6.869;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;58;1.421
141;1;1.515;10;4.545;16;3.232;8;1.010;1;0.108;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;37;0.906
142;6;9.091;30;13.636;73;14.747;155;19.571;232;25.108;254;32.071;171;34.545;62;28.182;10;15.152;0;0.000;0;0.000;993;24.320
143;0;0.000;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
144;0;0.000;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
145;11;16.667;47;21.364;83;16.768;84;10.606;92;9.957;71;8.965;42;8.485;23;10.455;1;1.515;0;0.000;0;0.000;454;11.119
147;12;18.182;52;23.636;139;28.081;231;29.167;310;33.550;282;35.606;189;38.182;100;45.455;36;54.545;7;58.333;1;100.000;1359;33.284
154;12;18.182;56;25.455;126;25.455;204;25.758;243;26.299;245;30.934;126;25.455;80;36.364;0;0.000;0;0.000;0;0.000;1092;26.745
156;2;3.030;8;3.636;14;2.828;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
159;8;12.121;12;5.455;12;2.424;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;37;0.906
160;3;4.545;14;6.364;24;4.848;10;1.263;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;52;1.274
162;11;16.667;36;16.364;88;17.778;126;15.909;39;4.221;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;304;7.446
164;0;0.000;0;0.000;0;0.000;1;0.126;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
165;4;6.061;3;1.364;1;0.202;2;0.253;2;0.216;2;0.253;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;15;0.367
166;11;16.667;55;25.000;165;33.333;330;41.667;462;50.000;462;58.333;321;64.848;143;65.000;40;60.606;8;66.667;0;0.000;1997;48.910
167;3;4.545;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
172;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
173;16;24.242;56;25.455;165;33.333;330;41.667;462;50.000;462;58.333;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2053;50.282
174;14;21.212;36;16.364;62;12.525;101;12.753;88;9.524;24;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;325;7.960
177;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
180;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
184;2;3.030;9;4.091;5;1.010;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;17;0.416
185;9;13.636;27;12.273;57;11.515;12;1.515;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;107;2.621
186;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
187;13;19.697;64;29.091;116;23.434;163;20.581;215;23.268;212;26.768;176;35.556;93;42.273;31;46.970;6;50.000;1;100.000;1090;26.696
188;5;7.576;2;0.909;1;0.202;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
190;11;16.667;39;17.727;98;19.798;210;26.515;305;33.009;318;40.152;227;45.859;74;33.636;0;0.000;0;0.000;0;0.000;1282;31.398
195;8;12.121;23;10.455;40;8.081;44;5.556;26;2.814;9;1.136;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;151;3.698
197;2;3.030;13;5.909;23;4.646;23;2.904;10;1.082;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;71;1.739
201;3;4.545;12;5.455;49;9.899;89;11.237;64;6.926;23;2.904;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;240;5.878
202;2;3.030;12;5.455;49;9.899;87;10.985;98;10.606;77;9.722;19;3.838;4;1.818;0;0.000;0;0.000;0;0.000;348;8.523
203;2;3.030;11;5.000;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
205;2;3.030;3;1.364;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;6;0.147
207;12;18.182;26;11.818;53;10.707;120;15.152;199;21.537;236;29.798;195;39.394;108;49.091;39;59.091;8;66.667;1;100.000;997;24.418
213;1;1.515;12;5.455;26;5.253;32;4.040;15;1.623;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;87;2.131
215;3;4.545;19;8.636;70;14.141;92;11.616;71;7.684;32;4.040;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;292;7.152
216;12;18.182;13;5.909;48;9.697;128;16.162;216;23.377;250;31.566;60;12.121;14;6.364;0;0.000;0;0.000;0;0.000;741;18.148
217;12;18.182;59;26.818;160;32.323;231;29.167;211;22.835;112;14.141;62;12.525;10;4.545;0;0.000;0;0.000;0;0.000;857;20.989
221;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
222;4;6.061;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
225;5;7.576;3;1.364;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
226;5;7.576;19;8.636;32;6.465;26;3.283;19;2.056;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;104;2.547
229;12;18.182;57;25.909;142;28.687;235;29.672;295;31.926;262;33.081;163;32.929;66;30.000;17;25.758;4;33.333;0;0.000;1253;30.688
232;4;6.061;10;4.545;17;3.434;17;2.146;16;1.732;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;67;1.641
237;13;19.697;40;18.182;94;18.990;218;27.525;322;34.848;363;45.833;278;56.162;143;65.000;48;72.727;9;75.000;1;100.000;1529;37.448
239;13;19.697;48;21.818;94;18.990;209;26.389;315;34.091;297;37.500;218;44.040;109;49.545;41;62.121;9;75.000;1;100.000;1354;33.162
240;11;16.667;18;8.182;17;3.434;7;0.884;8;0.866;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;62;1.518
241;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
242;3;4.545;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
243;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
248;10;15.152;38;17.273;80;16.162;83;10.480;81;8.766;35;4.419;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;329;8.058
255;12;18.182;28;12.727;72;14.545;127;16.035;211;22.835;243;30.682;180;36.364;91;41.364;24;36.364;0;0.000;0;0.000;988;24.198
261;11;16.667;34;15.455;73;14.747;125;15.783;52;5.628;16;2.020;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;312;7.641
264;3;4.545;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
267;0;0.000;1;0.455;3;0.606;5;0.631;6;0.649;4;0.505;3;0.606;1;0.455;0;0.000;0;0.000;0;0.000;23;0.563
268;2;3.030;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
270;11;16.667;13;5.909;5;1.010;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;30;0.735
271;2;3.030;7;3.182;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
273;1;1.515;4;1.818;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
275;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
278;0;0.000;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
280;1;1.515;8;3.636;27;5.455;48;6.061;82;8.874;82;10.354;45;9.091;6;2.727;0;0.000;0;0.000;0;0.000;299;7.323
283;11;16.667;42;19.091;64;12.929;76;9.596;37;4.004;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;233;5.707
284;21;31.818;80;36.364;168;33.939;257;32.449;247;26.732;254;32.071;182;36.768;95;43.182;18;27.273;0;0.000;0;0.000;1322;32.378
285;2;3.030;3;1.364;10;2.020;8;1.010;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;24;0.588
288;3;4.545;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
289;0;0.000;2;0.909;4;0.808;10;1.263;12;1.299;11;1.389;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;40;0.980
290;7;10.606;7;3.182;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
291;1;1.515;5;2.273;11;2.222;19;2.399;38;4.113;44;5.556;50;10.101;36;16.364;21;31.818;6;50.000;1;100.000;232;5.682
292;5;7.576;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;8;0.196
293;11;16.667;55;25.000;73;14.747;50;6.313;41;4.437;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;230;5.633
294;1;1.515;3;1.364;7;1.414;9;1.136;7;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;27;0.661
296;12;18.182;45;20.455;88;17.778;164;20.707;265;28.680;291;36.742;222;44.848;120;54.545;45;68.182;10;83.333;1;100.000;1263;30.933
297;11;16.667;53;24.091;138;27.879;268;33.838;375;40.584;353;44.571;209;42.222;83;37.727;18;27.273;0;0.000;0;0.000;1508;36.934
299;20;30.303;54;24.545;169;34.141;337;42.551;459;49.675;403;50.884;278;56.162;150;68.182;43;65.152;9;75.000;1;100.000;1923;47.098
302;12;18.182;55;25.000;165;33.333;329;41.540;431;46.645;378;47.727;274;55.354;120;54.545;44;66.667;9;75.000;1;100.000;1818;44.526
305;5;7.576;18;8.182;9;1.818;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;34;0.833
306;12;18.182;58;26.364;158;31.919;291;36.742;357;38.636;248;31.313;191;38.586;104;47.273;24;36.364;4;33.333;0;0.000;1447;35.440
308;3;4.545;16;7.273;34;6.869;60;7.576;71;7.684;57;7.197;27;5.455;2;0.909;0;0.000;0;0.000;0;0.000;270;6.613
309;2;3.030;2;0.909;0;0.000;3;0.379;2;0.216;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
310;11;16.667;45;20.455;37;7.475;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;94;2.302
311;8;12.121;23;10.455;91;18.384;101;12.753;117;12.662;115;14.520;55;11.111;9;4.091;0;0.000;0;0.000;0;0.000;519;12.711
312;18;27.273;76;34.545;204;41.212;357;45.076;439;47.511;378;47.727;248;50.101;123;55.909;45;68.182;10;83.333;1;100.000;1899;46.510
314;1;1.515;5;2.273;5;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;11;0.269
315;0;0.000;1;0.455;2;0.404;5;0.631;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;10;0.245
317;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
319;1;1.515;3;1.364;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;4;0.098
321;0;0.000;0;0.000;1;0.202;3;0.379;8;0.866;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
322;3;4.545;11;5.000;15;3.030;17;2.146;7;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;53;1.298
323;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
328;4;6.061;20;9.091;57;11.515;128;16.162;221;23.918;267;33.712;210;42.424;120;54.545;45;68.182;10;83.333;1;100.000;1083;26.525
330;12;18.182;64;29.091;170;34.343;275;34.722;333;36.039;307;38.763;219;44.242;117;53.182;45;68.182;10;83.333;1;100.000;1553;38.036
332;13;19.697;67;30.455;181;36.566;333;42.045;441;47.727;408;51.515;291;58.788;151;68.636;52;78.788;11;91.667;1;100.000;1949;47.735
333;11;16.667;55;25.000;143;28.889;148;18.687;60;6.494;12;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;429;10.507
336;1;1.515;1;0.455;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
337;2;3.030;8;3.636;10;2.020;2;0.253;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;26;0.637
340;12;18.182;56;25.455;102;20.606;228;28.788;353;38.203;324;40.909;212;42.828;110;50.000;42;63.636;9;75.000;1;100.000;1449;35.489
341;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
343;3;4.545;2;0.909;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
347;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
348;1;1.515;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
349;0;0.000;1;0.455;2;0.404;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
350;11;16.667;34;15.455;48;9.697;66;8.333;47;5.087;18;2.273;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;224;5.486
351;2;3.030;10;4.545;9;1.818;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
357;18;27.273;68;30.909;182;36.768;295;37.247;383;41.450;296;37.374;186;37.576;93;42.273;36;54.545;9;75.000;1;100.000;1567;38.379
359;1;1.515;6;2.727;12;2.424;50;6.313;89;9.632;82;10.354;58;11.717;44;20.000;13;19.697;0;0.000;0;0.000;355;8.695
360;11;16.667;55;25.000;165;33.333;314;39.646;297;32.143;105;13.258;10;2.020;0;0.000;0;0.000;0;0.000;0;0.000;957;23.439
363;13;19.697;37;16.818;78;15.758;128;16.162;137;14.827;94;11.869;65;13.131;36;16.364;3;4.545;0;0.000;0;0.000;591;14.475
366;15;22.727;64;29.091;126;25.455;208;26.263;283;30.628;191;24.116;126;25.455;56;25.455;0;0.000;0;0.000;0;0.000;1069;26.182
367;21;31.818;58;26.364;115;23.232;201;25.379;261;28.247;250;31.566;171;34.545;77;35.000;10;15.152;0;0.000;0;0.000;1164;28.508
368;11;16.667;27;12.273;81;16.364;175;22.096;197;21.320;120;15.152;64;12.929;22;10.000;3;4.545;0;0.000;0;0.000;700;17.144
369;10;15.152;25;11.364;47;9.495;65;8.207;76;8.225;48;6.061;11;2.222;1;0.455;0;0.000;0;0.000;0;0.000;283;6.931
374;1;1.515;1;0.455;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
376;3;4.545;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;3;0.073
379;2;3.030;5;2.273;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;7;0.171
380;13;19.697;50;22.727;99;20.000;157;19.823;206;22.294;222;28.030;171;34.545;103;46.818;43;65.152;10;83.333;1;100.000;1075;26.329
