obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_11_atrybutow;%_obserwacji_11;dla_12_atrybutow;%_obserwacji_12;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
23;24;36.364;71;32.273;155;31.313;254;32.071;287;31.061;278;35.101;193;38.990;101;45.909;32;48.485;8;66.667;1;100.000;1404;34.386
24;12;18.182;28;12.727;57;11.515;106;13.384;128;13.853;120;15.152;86;17.374;37;16.818;10;15.152;1;8.333;0;0.000;585;14.328
25;13;19.697;46;20.909;73;14.747;74;9.343;56;6.061;25;3.157;10;2.020;2;0.909;0;0.000;0;0.000;0;0.000;299;7.323
26;12;18.182;30;13.636;45;9.091;57;7.197;51;5.519;17;2.146;4;0.808;1;0.455;0;0.000;0;0.000;0;0.000;217;5.315
27;22;33.333;78;35.455;180;36.364;316;39.899;392;42.424;330;41.667;191;38.586;77;35.000;21;31.818;2;16.667;0;0.000;1609;39.407
28;1;1.515;3;1.364;3;0.606;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
29;6;9.091;21;9.545;63;12.727;138;17.424;200;21.645;221;27.904;181;36.566;107;48.636;40;60.606;10;83.333;1;100.000;988;24.198
30;8;12.121;23;10.455;68;13.737;136;17.172;189;20.455;187;23.611;142;28.687;76;34.545;26;39.394;4;33.333;0;0.000;859;21.038
31;7;10.606;27;12.273;67;13.535;96;12.121;93;10.065;56;7.071;18;3.636;3;1.364;0;0.000;0;0.000;0;0.000;367;8.988
32;15;22.727;21;9.545;60;12.121;105;13.258;114;12.338;89;11.237;37;7.475;7;3.182;1;1.515;0;0.000;0;0.000;449;10.997
33;13;19.697;28;12.727;30;6.061;37;4.672;26;2.814;11;1.389;3;0.606;1;0.455;0;0.000;0;0.000;0;0.000;149;3.649
34;20;30.303;78;35.455;169;34.141;215;27.146;205;22.186;130;16.414;52;10.505;10;4.545;1;1.515;0;0.000;0;0.000;880;21.553
35;19;28.788;90;40.909;234;47.273;398;50.253;506;54.762;475;59.975;337;68.081;168;76.364;56;84.848;11;91.667;1;100.000;2295;56.209
36;3;4.545;13;5.909;25;5.051;43;5.429;45;4.870;14;1.768;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;146;3.576
37;21;31.818;95;43.182;264;53.333;485;61.237;568;61.472;476;60.101;282;56.970;103;46.818;22;33.333;3;25.000;0;0.000;2319;56.796
38;9;13.636;27;12.273;76;15.354;146;18.434;205;22.186;194;24.495;107;21.616;31;14.091;4;6.061;0;0.000;0;0.000;799;19.569
39;10;15.152;16;7.273;20;4.040;6;0.758;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;53;1.298
40;0;0.000;3;1.364;9;1.818;14;1.768;19;2.056;10;1.263;8;1.616;2;0.909;0;0.000;0;0.000;0;0.000;65;1.592
41;1;1.515;10;4.545;28;5.657;41;5.177;30;3.247;8;1.010;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;119;2.915
42;6;9.091;20;9.091;44;8.889;67;8.460;57;6.169;34;4.293;15;3.030;2;0.909;0;0.000;0;0.000;0;0.000;245;6.000
43;11;16.667;47;21.364;93;18.788;115;14.520;77;8.333;28;3.535;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;373;9.135
44;13;19.697;51;23.182;129;26.061;224;28.283;279;30.195;268;33.838;211;42.626;120;54.545;45;68.182;10;83.333;1;100.000;1351;33.088
45;7;10.606;18;8.182;32;6.465;45;5.682;44;4.762;19;2.399;6;1.212;0;0.000;0;0.000;0;0.000;0;0.000;171;4.188
46;16;24.242;74;33.636;178;35.960;240;30.303;238;25.758;178;22.475;88;17.778;23;10.455;2;3.030;0;0.000;0;0.000;1037;25.398
47;8;12.121;47;21.364;96;19.394;116;14.646;106;11.472;83;10.480;42;8.485;12;5.455;2;3.030;0;0.000;0;0.000;512;12.540
48;20;30.303;69;31.364;169;34.141;281;35.480;320;34.632;283;35.732;163;32.929;59;26.818;12;18.182;1;8.333;0;0.000;1377;33.725
49;11;16.667;40;18.182;114;23.030;224;28.283;330;35.714;347;43.813;250;50.505;127;57.727;46;69.697;10;83.333;1;100.000;1500;36.738
50;36;54.545;146;66.364;335;67.677;554;69.949;668;72.294;601;75.884;401;81.010;195;88.636;62;93.939;12;100.000;1;100.000;3011;73.745
51;6;9.091;18;8.182;21;4.242;16;2.020;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;65;1.592
52;18;27.273;70;31.818;180;36.364;333;42.045;450;48.701;449;56.692;312;63.030;156;70.909;47;71.212;8;66.667;0;0.000;2023;49.547
53;14;21.212;70;31.818;176;35.556;273;34.470;246;26.623;110;13.889;23;4.646;4;1.818;1;1.515;0;0.000;0;0.000;917;22.459
54;13;19.697;54;24.545;110;22.222;159;20.076;159;17.208;92;11.616;40;8.081;12;5.455;1;1.515;0;0.000;0;0.000;640;15.675
55;7;10.606;18;8.182;28;5.657;21;2.652;17;1.840;6;0.758;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;99;2.425
56;4;6.061;3;1.364;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
57;19;28.788;77;35.000;184;37.172;273;34.470;298;32.251;218;27.525;126;25.455;49;22.273;16;24.242;2;16.667;0;0.000;1262;30.909
58;4;6.061;5;2.273;6;1.212;6;0.758;4;0.433;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;25;0.612
59;3;4.545;4;1.818;6;1.212;5;0.631;4;0.433;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;23;0.563
60;14;21.212;52;23.636;142;28.687;251;31.692;314;33.983;282;35.606;173;34.949;72;32.727;19;28.788;2;16.667;0;0.000;1321;32.354
61;17;25.758;54;24.545;97;19.596;117;14.773;103;11.147;56;7.071;19;3.838;3;1.364;0;0.000;0;0.000;0;0.000;466;11.413
62;3;4.545;2;0.909;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;5;0.122
63;17;25.758;85;38.636;256;51.717;471;59.470;566;61.255;482;60.859;305;61.616;146;66.364;45;68.182;8;66.667;1;100.000;2382;58.339
64;11;16.667;37;16.818;79;15.960;78;9.848;53;5.736;23;2.904;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;283;6.931
65;10;15.152;18;8.182;27;5.455;55;6.944;97;10.498;129;16.288;100;20.202;53;24.091;10;15.152;1;8.333;0;0.000;500;12.246
66;1;1.515;5;2.273;10;2.020;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;19;0.465
67;13;19.697;47;21.364;118;23.838;211;26.641;230;24.892;173;21.843;82;16.566;23;10.455;2;3.030;0;0.000;0;0.000;899;22.018
68;9;13.636;13;5.909;20;4.040;10;1.263;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;55;1.347
69;10;15.152;42;19.091;71;14.343;79;9.975;75;8.117;63;7.955;17;3.434;4;1.818;0;0.000;0;0.000;0;0.000;361;8.842
70;6;9.091;16;7.273;16;3.232;8;1.010;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;47;1.151
71;7;10.606;22;10.000;64;12.929;115;14.520;121;13.095;79;9.975;35;7.071;2;0.909;0;0.000;0;0.000;0;0.000;445;10.899
72;26;39.394;105;47.727;238;48.081;379;47.854;427;46.212;345;43.561;202;40.808;89;40.455;26;39.394;2;16.667;0;0.000;1839;45.040
73;13;19.697;46;20.909;153;30.909;306;38.636;440;47.619;452;57.071;328;66.263;165;75.000;55;83.333;11;91.667;1;100.000;1970;48.249
74;15;22.727;42;19.091;97;19.596;189;23.864;261;28.247;244;30.808;160;32.323;68;30.909;18;27.273;1;8.333;0;0.000;1095;26.819
75;9;13.636;44;20.000;109;22.020;209;26.389;253;27.381;224;28.283;125;25.253;43;19.545;8;12.121;0;0.000;0;0.000;1024;25.080
76;9;13.636;37;16.818;89;17.980;162;20.455;222;24.026;195;24.621;102;20.606;25;11.364;2;3.030;0;0.000;0;0.000;843;20.647
77;30;45.455;89;40.455;191;38.586;327;41.288;394;42.641;328;41.414;205;41.414;83;37.727;21;31.818;2;16.667;0;0.000;1670;40.901
78;17;25.758;52;23.636;68;13.737;89;11.237;89;9.632;65;8.207;38;7.677;9;4.091;1;1.515;0;0.000;0;0.000;428;10.482
79;14;21.212;47;21.364;134;27.071;266;33.586;378;40.909;391;49.369;287;57.980;140;63.636;45;68.182;9;75.000;1;100.000;1712;41.930
80;20;30.303;80;36.364;179;36.162;312;39.394;392;42.424;364;45.960;257;51.919;136;61.818;52;78.788;11;91.667;1;100.000;1804;44.183
81;23;34.848;88;40.000;202;40.808;358;45.202;477;51.623;454;57.323;321;64.848;162;73.636;54;81.818;11;91.667;1;100.000;2151;52.682
82;27;40.909;81;36.818;192;38.788;342;43.182;471;50.974;463;58.460;329;66.465;165;75.000;55;83.333;11;91.667;1;100.000;2137;52.339
83;22;33.333;51;23.182;92;18.586;99;12.500;91;9.848;59;7.449;16;3.232;2;0.909;0;0.000;0;0.000;0;0.000;432;10.580
84;31;46.970;138;62.727;361;72.929;632;79.798;777;84.091;703;88.763;456;92.121;210;95.455;65;98.485;12;100.000;1;100.000;3386;82.929
85;15;22.727;66;30.000;191;38.586;344;43.434;392;42.424;322;40.657;186;37.576;83;37.727;24;36.364;7;58.333;1;100.000;1631;39.946
86;4;6.061;6;2.727;4;0.808;4;0.505;2;0.216;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
87;10;15.152;24;10.909;46;9.293;72;9.091;65;7.035;46;5.808;18;3.636;6;2.727;0;0.000;0;0.000;0;0.000;287;7.029
88;15;22.727;51;23.182;96;19.394;80;10.101;52;5.628;30;3.788;14;2.828;5;2.273;1;1.515;0;0.000;0;0.000;344;8.425
89;11;16.667;60;27.273;166;33.535;304;38.384;377;40.801;325;41.035;184;37.172;66;30.000;16;24.242;2;16.667;0;0.000;1511;37.007
90;12;18.182;49;22.273;83;16.768;155;19.571;226;24.459;251;31.692;201;40.606;115;52.273;44;66.667;10;83.333;1;100.000;1147;28.092
91;30;45.455;72;32.727;129;26.061;125;15.783;88;9.524;44;5.556;13;2.626;0;0.000;0;0.000;0;0.000;0;0.000;501;12.270
92;16;24.242;28;12.727;29;5.859;14;1.768;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;88;2.155
93;8;12.121;9;4.091;7;1.414;3;0.379;2;0.216;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;29;0.710
94;15;22.727;36;16.364;56;11.313;60;7.576;55;5.952;37;4.672;11;2.222;2;0.909;0;0.000;0;0.000;0;0.000;272;6.662
95;18;27.273;46;20.909;146;29.495;252;31.818;307;33.225;234;29.545;113;22.828;33;15.000;6;9.091;0;0.000;0;0.000;1155;28.288
96;13;19.697;28;12.727;37;7.475;31;3.914;23;2.489;17;2.146;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;152;3.723
97;7;10.606;19;8.636;14;2.828;3;0.379;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;43;1.053
98;10;15.152;27;12.273;44;8.889;46;5.808;43;4.654;23;2.904;11;2.222;4;1.818;1;1.515;0;0.000;0;0.000;209;5.119
99;7;10.606;18;8.182;18;3.636;11;1.389;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;59;1.445
100;1;1.515;10;4.545;15;3.030;5;0.631;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;32;0.784
101;13;19.697;28;12.727;44;8.889;54;6.818;32;3.463;12;1.515;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;185;4.531
102;18;27.273;78;35.455;209;42.222;402;50.758;545;58.983;524;66.162;366;73.939;185;84.091;62;93.939;12;100.000;1;100.000;2402;58.829
103;12;18.182;42;19.091;98;19.798;171;21.591;223;24.134;193;24.369;103;20.808;35;15.909;6;9.091;0;0.000;0;0.000;883;21.626
104;17;25.758;68;30.909;137;27.677;200;25.253;184;19.913;118;14.899;44;8.889;14;6.364;3;4.545;0;0.000;0;0.000;785;19.226
105;8;12.121;39;17.727;97;19.596;181;22.854;249;26.948;262;33.081;215;43.434;118;53.636;46;69.697;10;83.333;1;100.000;1226;30.027
106;8;12.121;12;5.455;31;6.263;32;4.040;17;1.840;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;104;2.547
107;6;9.091;19;8.636;39;7.879;47;5.934;49;5.303;32;4.040;8;1.616;2;0.909;0;0.000;0;0.000;0;0.000;202;4.947
108;12;18.182;20;9.091;49;9.899;108;13.636;166;17.965;159;20.076;98;19.798;41;18.636;8;12.121;1;8.333;0;0.000;662;16.214
109;6;9.091;25;11.364;51;10.303;82;10.354;128;13.853;117;14.773;82;16.566;53;24.091;25;37.879;7;58.333;1;100.000;577;14.132
110;2;3.030;8;3.636;10;2.020;8;1.010;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;31;0.759
111;16;24.242;52;23.636;137;27.677;261;32.955;370;40.043;382;48.232;290;58.586;154;70.000;54;81.818;11;91.667;1;100.000;1728;42.322
112;9;13.636;42;19.091;82;16.566;122;15.404;143;15.476;148;18.687;112;22.626;57;25.909;17;25.758;3;25.000;0;0.000;735;18.001
113;18;27.273;46;20.909;65;13.131;46;5.808;20;2.165;6;0.758;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;202;4.947
114;18;27.273;54;24.545;120;24.242;179;22.601;167;18.074;110;13.889;59;11.919;25;11.364;5;7.576;1;8.333;0;0.000;738;18.075
115;0;0.000;0;0.000;1;0.202;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
116;14;21.212;60;27.273;150;30.303;194;24.495;162;17.532;103;13.005;41;8.283;7;3.182;1;1.515;0;0.000;0;0.000;732;17.928
117;6;9.091;14;6.364;50;10.101;92;11.616;93;10.065;58;7.323;22;4.444;0;0.000;0;0.000;0;0.000;0;0.000;335;8.205
118;2;3.030;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;2;0.049
119;10;15.152;51;23.182;166;33.535;336;42.424;458;49.567;455;57.449;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2038;49.914
120;25;37.879;75;34.091;128;25.859;165;20.833;132;14.286;89;11.237;38;7.677;10;4.545;1;1.515;0;0.000;0;0.000;663;16.238
121;20;30.303;70;31.818;191;38.586;399;50.379;588;63.636;599;75.631;412;83.232;195;88.636;61;92.424;12;100.000;1;100.000;2548;62.405
122;6;9.091;22;10.000;22;4.444;12;1.515;3;0.325;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;65;1.592
123;5;7.576;4;1.818;10;2.020;5;0.631;4;0.433;5;0.631;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;34;0.833
124;25;37.879;110;50.000;290;58.586;514;64.899;649;70.238;602;76.010;394;79.596;181;82.273;56;84.848;11;91.667;1;100.000;2833;69.385
125;8;12.121;26;11.818;77;15.556;168;21.212;236;25.541;227;28.662;148;29.899;65;29.545;15;22.727;2;16.667;0;0.000;972;23.806
126;3;4.545;4;1.818;6;1.212;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;16;0.392
127;17;25.758;58;26.364;144;29.091;295;37.247;428;46.320;427;53.914;310;62.626;160;72.727;54;81.818;10;83.333;1;100.000;1904;46.632
128;7;10.606;20;9.091;29;5.859;23;2.904;10;1.082;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;91;2.229
129;6;9.091;15;6.818;14;2.828;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;40;0.980
130;0;0.000;0;0.000;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;1;0.024
131;29;43.939;94;42.727;252;50.909;396;50.000;475;51.407;418;52.778;242;48.889;100;45.455;25;37.879;3;25.000;0;0.000;2034;49.816
132;11;16.667;18;8.182;20;4.040;5;0.631;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;54;1.323
133;6;9.091;6;2.727;2;0.404;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;14;0.343
134;11;16.667;27;12.273;48;9.697;70;8.838;53;5.736;38;4.798;23;4.646;5;2.273;0;0.000;0;0.000;0;0.000;275;6.735
135;32;48.485;128;58.182;338;68.283;588;74.242;721;78.030;633;79.924;405;81.818;186;84.545;61;92.424;11;91.667;1;100.000;3104;76.023
136;22;33.333;98;44.545;245;49.495;387;48.864;490;53.030;473;59.722;330;66.667;165;75.000;55;83.333;11;91.667;1;100.000;2277;55.768
137;4;6.061;14;6.364;38;7.677;100;12.626;185;20.022;214;27.020;163;32.929;83;37.727;30;45.455;7;58.333;1;100.000;839;20.549
138;7;10.606;20;9.091;14;2.828;6;0.758;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;47;1.151
139;10;15.152;29;13.182;49;9.899;41;5.177;17;1.840;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;147;3.600
140;18;27.273;65;29.545;141;28.485;223;28.157;278;30.087;255;32.197;190;38.384;98;44.545;31;46.970;7;58.333;1;100.000;1307;32.011
141;34;51.515;103;46.818;248;50.101;393;49.621;483;52.273;459;57.955;331;66.869;164;74.545;56;84.848;11;91.667;1;100.000;2283;55.915
142;17;25.758;83;37.727;231;46.667;418;52.778;519;56.169;453;57.197;287;57.980;128;58.182;45;68.182;9;75.000;1;100.000;2191;53.662
143;16;24.242;50;22.727;76;15.354;61;7.702;35;3.788;8;1.010;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;246;6.025
144;19;28.788;64;29.091;121;24.444;169;21.338;173;18.723;118;14.899;58;11.717;17;7.727;4;6.061;1;8.333;0;0.000;744;18.222
145;13;19.697;66;30.000;179;36.162;306;38.636;410;44.372;389;49.116;276;55.758;143;65.000;51;77.273;11;91.667;1;100.000;1845;45.187
146;9;13.636;37;16.818;54;10.909;54;6.818;74;8.009;80;10.101;58;11.717;32;14.545;9;13.636;1;8.333;0;0.000;408;9.993
147;17;25.758;97;44.091;292;58.990;557;70.328;706;76.407;626;79.040;381;76.970;176;80.000;57;86.364;11;91.667;1;100.000;2921;71.541
148;15;22.727;61;27.727;174;35.152;276;34.848;355;38.420;344;43.434;245;49.495;125;56.818;43;65.152;8;66.667;1;100.000;1647;40.338
149;5;7.576;16;7.273;30;6.061;35;4.419;18;1.948;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;108;2.645
150;0;0.000;6;2.727;0;0.000;2;0.253;1;0.108;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;9;0.220
151;11;16.667;19;8.636;35;7.071;45;5.682;39;4.221;26;3.283;16;3.232;5;2.273;0;0.000;0;0.000;0;0.000;196;4.800
152;15;22.727;43;19.545;91;18.384;135;17.045;163;17.641;138;17.424;81;16.364;32;14.545;8;12.121;1;8.333;0;0.000;707;17.316
153;21;31.818;44;20.000;67;13.535;66;8.333;44;4.762;23;2.904;7;1.414;1;0.455;0;0.000;0;0.000;0;0.000;273;6.686
154;18;27.273;74;33.636;238;48.081;451;56.944;602;65.152;572;72.222;391;78.990;185;84.091;59;89.394;11;91.667;1;100.000;2602;63.728
155;4;6.061;5;2.273;4;0.808;5;0.631;4;0.433;4;0.505;3;0.606;0;0.000;0;0.000;0;0.000;0;0.000;29;0.710
156;21;31.818;62;28.182;137;27.677;249;31.439;347;37.554;359;45.328;262;52.929;144;65.455;52;78.788;11;91.667;1;100.000;1645;40.289
157;8;12.121;23;10.455;25;5.051;24;3.030;22;2.381;23;2.904;16;3.232;6;2.727;1;1.515;0;0.000;0;0.000;148;3.625
158;7;10.606;30;13.636;58;11.717;68;8.586;67;7.251;46;5.808;25;5.051;8;3.636;1;1.515;0;0.000;0;0.000;310;7.592
159;24;36.364;84;38.182;193;38.990;296;37.374;294;31.818;206;26.010;104;21.010;42;19.091;9;13.636;0;0.000;0;0.000;1252;30.664
160;26;39.394;93;42.273;221;44.646;357;45.076;434;46.970;381;48.106;229;46.263;91;41.364;21;31.818;3;25.000;0;0.000;1856;45.457
161;6;9.091;16;7.273;25;5.051;31;3.914;16;1.732;3;0.379;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;98;2.400
162;14;21.212;40;18.182;72;14.545;102;12.879;101;10.931;77;9.722;38;7.677;9;4.091;1;1.515;0;0.000;0;0.000;454;11.119
163;12;18.182;37;16.818;65;13.131;91;11.490;94;10.173;52;6.566;16;3.232;1;0.455;0;0.000;0;0.000;0;0.000;368;9.013
164;7;10.606;24;10.909;25;5.051;27;3.409;6;0.649;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;89;2.180
165;17;25.758;65;29.545;179;36.162;347;43.813;416;45.022;345;43.561;207;41.818;85;38.636;25;37.879;2;16.667;0;0.000;1688;41.342
166;35;53.030;123;55.909;303;61.212;502;63.384;607;65.693;541;68.308;359;72.525;172;78.182;55;83.333;11;91.667;1;100.000;2709;66.348
167;20;30.303;86;39.091;177;35.758;239;30.177;212;22.944;133;16.793;52;10.505;9;4.091;0;0.000;0;0.000;0;0.000;928;22.728
168;12;18.182;24;10.909;78;15.758;152;19.192;223;24.134;234;29.545;176;35.556;91;41.364;27;40.909;4;33.333;0;0.000;1021;25.006
169;2;3.030;9;4.091;15;3.030;10;1.263;5;0.541;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;41;1.004
170;8;12.121;15;6.818;16;3.232;11;1.389;5;0.541;2;0.253;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;57;1.396
171;7;10.606;13;5.909;1;0.202;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;21;0.514
172;23;34.848;89;40.455;212;42.828;343;43.308;388;41.991;311;39.268;191;38.586;74;33.636;17;25.758;2;16.667;0;0.000;1650;40.411
173;32;48.485;117;53.182;299;60.404;525;66.288;615;66.558;526;66.414;343;69.293;166;75.455;55;83.333;11;91.667;1;100.000;2690;65.883
174;29;43.939;114;51.818;264;53.333;419;52.904;512;55.411;472;59.596;321;64.848;162;73.636;55;83.333;11;91.667;1;100.000;2360;57.801
175;6;9.091;20;9.091;37;7.475;44;5.556;31;3.355;17;2.146;6;1.212;2;0.909;0;0.000;0;0.000;0;0.000;163;3.992
176;11;16.667;31;14.091;50;10.101;26;3.283;10;1.082;1;0.126;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;129;3.159
177;18;27.273;42;19.091;86;17.374;114;14.394;89;9.632;39;4.924;7;1.414;1;0.455;0;0.000;0;0.000;0;0.000;396;9.699
178;3;4.545;9;4.091;16;3.232;27;3.409;14;1.515;4;0.505;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;73;1.788
179;5;7.576;22;10.000;71;14.343;160;20.202;218;23.593;219;27.652;158;31.919;76;34.545;24;36.364;4;33.333;0;0.000;957;23.439
180;16;24.242;62;28.182;148;29.899;248;31.313;311;33.658;311;39.268;222;44.848;110;50.000;41;62.121;8;66.667;0;0.000;1477;36.174
