obserwacja;dla_2_atrybutow;%_obserwacji_2;dla_3_atrybutow;%_obserwacji_3;dla_4_atrybutow;%_obserwacji_4;dla_5_atrybutow;%_obserwacji_5;dla_6_atrybutow;%_obserwacji_6;dla_7_atrybutow;%_obserwacji_7;dla_8_atrybutow;%_obserwacji_8;dla_9_atrybutow;%_obserwacji_9;dla_10_atrybutow;%_obserwacji_10;dla_wszystkich_kombinacji;%_obserwacji_caly_zbior
508;29;64.444;88;73.333;158;75.238;201;79.762;179;85.238;104;86.667;45;100.000;10;100.000;1;100.000;815;80.454
509;9;20.000;7;5.833;2;0.952;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;0;0.000;18;1.777
510;18;40.000;44;36.667;84;40.000;86;34.127;72;34.286;34;28.333;9;20.000;3;30.000;0;0.000;350;34.551
511;19;42.222;48;40.000;98;46.667;98;38.889;94;44.762;48;40.000;14;31.111;5;50.000;0;0.000;424;41.856
512;33;73.333;97;80.833;189;90.000;245;97.222;204;97.143;119;99.167;45;100.000;10;100.000;1;100.000;943;93.090
513;14;31.111;38;31.667;61;29.048;53;21.032;67;31.905;23;19.167;3;6.667;0;0.000;0;0.000;259;25.568
514;16;35.556;46;38.333;70;33.333;83;32.937;51;24.286;37;30.833;13;28.889;0;0.000;1;100.000;317;31.293
515;25;55.556;79;65.833;146;69.524;185;73.413;168;80.000;106;88.333;38;84.444;9;90.000;1;100.000;757;74.729
516;12;26.667;18;15.000;28;13.333;31;12.302;3;1.429;0;0.000;0;0.000;0;0.000;0;0.000;92;9.082
517;16;35.556;43;35.833;75;35.714;86;34.127;63;30.000;36;30.000;10;22.222;2;20.000;0;0.000;331;32.675
518;27;60.000;72;60.000;141;67.143;185;73.413;164;78.095;106;88.333;39;86.667;8;80.000;1;100.000;743;73.346
519;26;57.778;79;65.833;150;71.429;184;73.016;164;78.095;106;88.333;38;84.444;10;100.000;1;100.000;758;74.827
520;24;53.333;63;52.500;112;53.333;129;51.190;121;57.619;59;49.167;29;64.444;8;80.000;1;100.000;546;53.899
521;21;46.667;54;45.000;101;48.095;127;50.397;122;58.095;54;45.000;23;51.111;4;40.000;0;0.000;506;49.951
522;31;68.889;98;81.667;161;76.667;228;90.476;186;88.571;118;98.333;45;100.000;10;100.000;1;100.000;878;86.673
523;16;35.556;41;34.167;75;35.714;66;26.190;91;43.333;17;14.167;1;2.222;2;20.000;0;0.000;309;30.503
524;18;40.000;37;30.833;70;33.333;85;33.730;88;41.905;21;17.500;6;13.333;0;0.000;0;0.000;325;32.083
525;32;71.111;87;72.500;170;80.952;223;88.492;196;93.333;117;97.500;45;100.000;10;100.000;1;100.000;881;86.969
526;37;82.222;104;86.667;199;94.762;245;97.222;209;99.524;120;100.000;45;100.000;10;100.000;1;100.000;970;95.755
527;30;66.667;75;62.500;150;71.429;195;77.381;161;76.667;91;75.833;39;86.667;10;100.000;1;100.000;752;74.235
528;34;75.556;107;89.167;195;92.857;239;94.841;208;99.048;119;99.167;45;100.000;10;100.000;1;100.000;958;94.571
529;19;42.222;50;41.667;80;38.095;94;37.302;81;38.571;37;30.833;10;22.222;4;40.000;0;0.000;375;37.019
530;22;48.889;53;44.167;105;50.000;102;40.476;105;50.000;57;47.500;16;35.556;4;40.000;1;100.000;465;45.903
531;21;46.667;58;48.333;98;46.667;127;50.397;96;45.714;74;61.667;26;57.778;7;70.000;0;0.000;507;50.049
532;27;60.000;66;55.000;127;60.476;161;63.889;130;61.905;80;66.667;28;62.222;9;90.000;1;100.000;629;62.093
533;30;66.667;83;69.167;165;78.571;192;76.190;192;91.429;117;97.500;45;100.000;10;100.000;1;100.000;835;82.428
534;25;55.556;85;70.833;156;74.286;193;76.587;184;87.619;105;87.500;44;97.778;10;100.000;1;100.000;803;79.269
535;21;46.667;69;57.500;119;56.667;168;66.667;113;53.810;77;64.167;37;82.222;8;80.000;1;100.000;613;60.513
536;37;82.222;111;92.500;203;96.667;249;98.810;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;986;97.335
537;14;31.111;41;34.167;59;28.095;57;22.619;72;34.286;27;22.500;9;20.000;4;40.000;0;0.000;283;27.937
538;12;26.667;30;25.000;42;20.000;32;12.698;19;9.048;7;5.833;0;0.000;0;0.000;0;0.000;142;14.018
539;22;48.889;63;52.500;108;51.429;166;65.873;122;58.095;70;58.333;35;77.778;8;80.000;1;100.000;595;58.736
540;16;35.556;38;31.667;33;15.714;48;19.048;37;17.619;1;0.833;0;0.000;0;0.000;0;0.000;173;17.078
541;32;71.111;100;83.333;177;84.286;226;89.683;202;96.190;120;100.000;45;100.000;10;100.000;1;100.000;913;90.128
542;37;82.222;97;80.833;188;89.524;237;94.048;201;95.714;120;100.000;45;100.000;10;100.000;1;100.000;936;92.399
543;20;44.444;61;50.833;120;57.143;143;56.746;122;58.095;78;65.000;35;77.778;9;90.000;0;0.000;588;58.045
544;9;20.000;20;16.667;22;10.476;16;6.349;8;3.810;0;0.000;0;0.000;0;0.000;0;0.000;75;7.404
545;32;71.111;91;75.833;171;81.429;221;87.698;183;87.143;118;98.333;45;100.000;10;100.000;1;100.000;872;86.081
546;27;60.000;71;59.167;136;64.762;159;63.095;164;78.095;94;78.333;30;66.667;9;90.000;1;100.000;691;68.213
547;38;84.444;107;89.167;207;98.571;251;99.603;210;100.000;120;100.000;45;100.000;10;100.000;1;100.000;989;97.631
548;10;22.222;31;25.833;34;16.190;51;20.238;20;9.524;14;11.667;1;2.222;0;0.000;0;0.000;161;15.893
549;10;22.222;25;20.833;40;19.048;47;18.651;28;13.333;15;12.500;4;8.889;0;0.000;0;0.000;169;16.683
